ID,scaffold,start,end,df_TimePoint,df_Residuals,sumsq_TimePoint,sumsq_Residuals,meansq_TimePoint,meansq_Residuals,statistic_TimePoint,statistic_Residuals,p.value_TimePoint,p.value_Residuals
Scaffold_18:12384724-12384928,Scaffold_18,12384724,12384928,3,11,0.404753134679323,1.7129151420969,0.134917711559774,0.155719558372446,0.866414681430587,NA,0.487399224648619,NA
Scaffold_07:40529277-40529951,Scaffold_07,40529277,40529951,3,11,0.144471695695281,0.61146522254831,0.0481572318984269,0.0555877475043918,0.866328175910028,NA,0.487439551467011,NA
Scaffold_02:7105193-7105465,Scaffold_02,7105193,7105465,3,10,0.571183674254854,2.18437968265806,0.190394558084951,0.218437968265806,0.871618426029627,NA,0.487667869161023,NA
Scaffold_10:31349891-31350026,Scaffold_10,31349891,31350026,3,12,0.0549401569629385,0.255591244635217,0.0183133856543128,0.0212992703862681,0.859812816223024,NA,0.488258524632757,NA
Scaffold_16:17038726-17038816,Scaffold_16,17038726,17038816,3,11,0.210559880486319,0.896129416559813,0.0701866268287731,0.0814663105963466,0.861541738112302,NA,0.489676138054861,NA
Scaffold_14:44939838-44940286,Scaffold_14,44939838,44940286,3,12,0.0701806764261054,0.327649790568442,0.0233935588087018,0.0273041492140368,0.856776698124525,NA,0.489698233256327,NA
Scaffold_06:50865282-50865323,Scaffold_06,50865282,50865323,3,12,0.393457772238418,1.8372899924968,0.131152590746139,0.153107499374733,0.856604616245095,NA,0.489779959288198,NA
Scaffold_07:14823906-14824039,Scaffold_07,14823906,14824039,3,9,0.606444499985015,2.08287637061278,0.202148166661672,0.231430707845864,0.873471669093735,NA,0.490048444304547,NA
Scaffold_13:12865314-12865372,Scaffold_13,12865314,12865372,3,12,0.1457856742994,0.68133708460175,0.0485952247664665,0.0567780903834792,0.855879872645494,NA,0.490124306621502,NA
Scaffold_09:29356096-29356348,Scaffold_09,29356096,29356348,3,11,0.160330218533232,0.683123447662695,0.0534434061777441,0.0621021316056996,0.860572814425571,NA,0.490130152510779,NA
Scaffold_15:5377829-5378045,Scaffold_15,5377829,5378045,3,11,0.646297033868536,2.75423504552292,0.215432344622845,0.250385004138447,0.860404341562422,NA,0.490209138207958,NA
Scaffold_14:38596193-38596345,Scaffold_14,38596193,38596345,3,11,0.0668195344556774,0.285452538881104,0.0222731781518925,0.0259502308073731,0.858303662777602,NA,0.491195085447141,NA
Scaffold_08:19903718-19904021,Scaffold_08,19903718,19904021,3,12,0.00614567200912236,0.028985380095659,0.00204855733637412,0.00241544834130492,0.848106457647285,NA,0.493832784824048,NA
Scaffold_01:46746199-46746562,Scaffold_01,46746199,46746562,3,12,0.0554269028835544,0.261742541186729,0.0184756342945181,0.0218118784322275,0.847044620752151,NA,0.494341505294358,NA
Scaffold_02:56835195-56835411,Scaffold_02,56835195,56835411,3,10,0.329302603507576,1.28674035026901,0.109767534502525,0.128674035026901,0.853066700516363,NA,0.496255485268652,NA
Scaffold_09:26322000-26322191,Scaffold_09,26322000,26322191,3,10,0.198543890945823,0.776018309839654,0.066181296981941,0.0776018309839654,0.852831642537092,NA,0.496365286728021,NA
Scaffold_06:57201774-57201876,Scaffold_06,57201774,57201876,3,12,0.259844094207949,1.23932104795947,0.0866146980693165,0.103276753996622,0.838665960320067,NA,0.498373845383491,NA
Scaffold_03:26956906-26956992,Scaffold_03,26956906,26956992,3,12,0.509729038174522,2.43720663438342,0.169909679391507,0.203100552865285,0.83657910820266,NA,0.499383197331917,NA
Scaffold_04:25824997-25825081,Scaffold_04,25824997,25825081,3,10,0.506433883274686,1.99453281113871,0.168811294424895,0.199453281113871,0.846370104729028,NA,0.499393413882943,NA
Scaffold_15:13920288-13920938,Scaffold_15,13920288,13920938,3,12,0.332908478771877,1.59188571989107,0.110969492923959,0.132657143324256,0.83651351252691,NA,0.499414956685133,NA
Scaffold_04:23230592-23230761,Scaffold_04,23230592,23230761,3,11,0.435245402571443,1.90292945544243,0.145081800857148,0.172993586858403,0.838654215406835,NA,0.500514662616796,NA
Scaffold_06:55494184-55494337,Scaffold_06,55494184,55494337,3,12,0.155171370230659,0.744062914108727,0.0517237900768864,0.0620052428423939,0.834184138401956,NA,0.500544053624863,NA
Scaffold_17:19662563-19662637,Scaffold_17,19662563,19662637,3,12,0.0706792155769538,0.33936603837393,0.0235597385256513,0.0282805031978275,0.833073526338849,NA,0.501083273133631,NA
Scaffold_14:14406132-14406260,Scaffold_14,14406132,14406260,3,12,0.20218020457035,0.972208619575188,0.0673934015234501,0.081017384964599,0.831838765875966,NA,0.501683438006732,NA
Scaffold_05:32771524-32771749,Scaffold_05,32771524,32771749,3,12,0.0653402912547051,0.314215894483384,0.0217800970849017,0.0261846578736153,0.831788491949256,NA,0.501707888976516,NA
Scaffold_02:29909080-29909240,Scaffold_02,29909080,29909240,3,12,0.179561905616041,0.86473072133094,0.0598539685386802,0.072060893444245,0.830602642818888,NA,0.502284971602509,NA
Scaffold_07:9204601-9204666,Scaffold_07,9204601,9204666,3,12,0.0530901698166041,0.255750393410966,0.0176967232722014,0.0213125327842471,0.830343509678102,NA,0.502411163019911,NA
Scaffold_10:31861595-31861731,Scaffold_10,31861595,31861731,3,11,0.102322458916321,0.449499417442449,0.0341074863054405,0.040863583403859,0.834667042494847,NA,0.502427283820113,NA
Scaffold_05:19899230-19899436,Scaffold_05,19899230,19899436,3,11,0.0703834951052348,0.309775569787697,0.0234611650350783,0.0281614154352452,0.833096088121892,NA,0.503182865633809,NA
Scaffold_14:6540835-6540932,Scaffold_14,6540835,6540932,3,12,0.171588860095463,0.828296554589018,0.0571962866984878,0.0690247128824181,0.82863490929575,NA,0.50324398747507,NA
Scaffold_01:86201108-86201708,Scaffold_01,86201108,86201708,3,12,0.590832293984896,2.86067784557694,0.196944097994965,0.238389820464745,0.826143069410512,NA,0.504461012236385,NA
Scaffold_11:28344018-28344169,Scaffold_11,28344018,28344169,3,12,0.00589131943612955,0.0286155414970128,0.00196377314537652,0.0023846284580844,0.823513255794169,NA,0.505748548490148,NA
Scaffold_12:29600038-29600273,Scaffold_12,29600038,29600273,3,10,0.0523814252441171,0.209768845867289,0.0174604750813724,0.0209768845867289,0.832367409430225,NA,0.506020676227731,NA
Scaffold_01:86999272-86999339,Scaffold_01,86999272,86999339,3,9,0.454162748024127,1.62494524672495,0.151387582674709,0.180549471858328,0.838482556146709,NA,0.506133025829931,NA
Scaffold_05:62832220-62832908,Scaffold_05,62832220,62832908,3,12,0.130198189164988,0.635083943003632,0.0433993963883294,0.0529236619169694,0.820037669661213,NA,0.507455098225942,NA
Scaffold_13:32023810-32024111,Scaffold_13,32023810,32024111,3,12,0.329104632612731,1.60619725118444,0.109701544204244,0.133849770932037,0.819587089618148,NA,0.50767674926304,NA
Scaffold_01:2315924-2316081,Scaffold_01,2315924,2316081,3,12,0.258833663280216,1.26575246441975,0.0862778877600719,0.105479372034979,0.817959816175817,NA,0.508478030902456,NA
Scaffold_18:20768804-20769146,Scaffold_18,20768804,20769146,3,12,0.00767612079254289,0.0375565212700822,0.00255870693084763,0.00312971010584018,0.817553972833767,NA,0.508678063371826,NA
Scaffold_08:7630857-7630917,Scaffold_08,7630857,7630917,3,12,0.361765455367851,1.77165335497138,0.120588485122617,0.147637779580948,0.816786092725675,NA,0.509056746880431,NA
Scaffold_11:28707477-28707573,Scaffold_11,28707477,28707573,3,11,0.063445893902959,0.283847940274034,0.0211486313009863,0.0258043582067304,0.819575946495358,NA,0.509732668380558,NA
Scaffold_18:12581381-12581538,Scaffold_18,12581381,12581538,3,12,0.0885276577855708,0.434450667721996,0.0295092192618569,0.0362042223101663,0.815076733565704,NA,0.509900712100659,NA
Scaffold_03:13097297-13097390,Scaffold_03,13097297,13097390,3,12,0.00411380780108041,0.0202155849438321,0.0013712692670268,0.00168463207865267,0.813987388939851,NA,0.51043926745405,NA
Scaffold_18:17965003-17965118,Scaffold_18,17965003,17965118,3,12,0.0651189445895037,0.320726975874801,0.0217063148631679,0.0267272479895668,0.812141783981693,NA,0.511352970771542,NA
Scaffold_08:8341946-8342191,Scaffold_08,8341946,8342191,3,11,0.045728476361191,0.205681179201166,0.0152428254537303,0.0186982890182878,0.815198943540884,NA,0.511871215076105,NA
Scaffold_05:65998614-65998668,Scaffold_05,65998614,65998668,3,12,0.449056065639479,2.21677899670421,0.14968535521316,0.184731583058684,0.810285673595992,NA,0.512273480057106,NA
Scaffold_02:7104042-7104124,Scaffold_02,7104042,7104124,3,11,0.386754661654693,1.75320659770988,0.128918220551564,0.159382417973625,0.808860991009044,NA,0.514983630059795,NA
Scaffold_03:51730166-51730291,Scaffold_03,51730166,51730291,3,10,0.30235751772352,1.23995083634304,0.100785839241173,0.123995083634304,0.812821252965309,NA,0.515421657157839,NA
Scaffold_01:52427438-52427501,Scaffold_01,52427438,52427501,3,11,0.298730140958964,1.35649281496593,0.0995767136529879,0.123317528633266,0.807482235142085,NA,0.515663180081185,NA
Scaffold_12:19373158-19373225,Scaffold_12,19373158,19373225,3,12,0.149451921125401,0.744434198143907,0.0498173070418002,0.0620361831786589,0.803036300578497,NA,0.515884141539485,NA
Scaffold_17:4822781-4822959,Scaffold_17,4822781,4822959,3,12,0.0886687069055495,0.442257002228732,0.0295562356351832,0.0368547501857277,0.801965431490811,NA,0.516419592659083,NA
Scaffold_07:9976445-9976703,Scaffold_07,9976445,9976703,3,12,0.0408249564426422,0.203774698200627,0.0136083188142141,0.0169812248500522,0.801374396392391,NA,0.51671534989534,NA
Scaffold_04:19983661-19983955,Scaffold_04,19983661,19983955,3,12,0.191645143662892,0.959884591183428,0.0638817145542974,0.079990382598619,0.798617439734565,NA,0.51809711412545,NA
Scaffold_08:7629876-7629889,Scaffold_08,7629876,7629889,3,12,0.305669221432171,1.53321591364259,0.10188974047739,0.127767992803549,0.797459036818805,NA,0.518678762194664,NA
Scaffold_05:41834054-41834186,Scaffold_05,41834054,41834186,3,12,0.0939980076792121,0.473390797554487,0.031332669226404,0.0394492331295406,0.794252935754569,NA,0.520291876352205,NA
Scaffold_10:22570172-22570303,Scaffold_10,22570172,22570303,3,12,0.2081585716904,1.04924346998844,0.0693861905634667,0.08743695583237,0.793556796470484,NA,0.520642770695306,NA
Scaffold_08:45070242-45070306,Scaffold_08,45070242,45070306,3,12,0.0324771681355425,0.163935362836444,0.0108257227118475,0.0136612802363703,0.792438375067242,NA,0.521206997752183,NA
Scaffold_02:47621277-47621406,Scaffold_02,47621277,47621406,3,12,0.12058438374937,0.60984520609117,0.0401947945831235,0.0508204338409308,0.790917974233242,NA,0.521974963257768,NA
Scaffold_01:11013725-11013967,Scaffold_01,11013725,11013967,3,10,0.391399480862065,1.6351638099012,0.130466493620688,0.16351638099012,0.797880266372651,NA,0.522726755528119,NA
Scaffold_11:34818066-34818103,Scaffold_11,34818066,34818103,3,11,0.163096146265572,0.75413924149642,0.054365382088524,0.0685581128633109,0.792982476004205,NA,0.522863491741584,NA
Scaffold_11:24510489-24510561,Scaffold_11,24510489,24510561,3,11,0.191738957631109,0.88747525616445,0.0639129858770364,0.0806795687422227,0.792183038077995,NA,0.523263342906298,NA
Scaffold_15:21140610-21140936,Scaffold_15,21140610,21140936,3,12,0.0641353853901752,0.325543020427466,0.0213784617967251,0.0271285850356222,0.788041903720866,NA,0.52343067043353,NA
Scaffold_01:29574194-29574204,Scaffold_01,29574194,29574204,3,12,0.0657915575701373,0.334302401635473,0.0219305191900458,0.0278585334696227,0.787210109748206,NA,0.523852406497967,NA
Scaffold_01:48440744-48440832,Scaffold_01,48440744,48440832,3,10,0.102494101346271,0.430475225654338,0.034164700448757,0.0430475225654338,0.793650793650793,NA,0.524813535301208,NA
Scaffold_09:27887181-27887496,Scaffold_09,27887181,27887496,3,12,0.0503833736967479,0.257401330704204,0.016794457898916,0.021450110892017,0.782954362495455,NA,0.526015272218446,NA
Scaffold_17:29244063-29244255,Scaffold_17,29244063,29244255,3,11,0.0687473791376136,0.320480361968565,0.0229157930458712,0.0291345783607787,0.786549671737166,NA,0.526089474626652,NA
Scaffold_18:9065709-9066095,Scaffold_18,9065709,9066095,3,12,0.132239276569987,0.676014529861925,0.0440797588566623,0.0563345441551604,0.782464108261084,NA,0.526264980713558,NA
Scaffold_14:41332758-41333022,Scaffold_14,41332758,41333022,3,11,0.131472143570694,0.613207794858115,0.0438240478568982,0.0557461631689195,0.786135679402805,NA,0.526297754179512,NA
Scaffold_05:32954409-32954437,Scaffold_05,32954409,32954437,3,12,0.182586062219916,0.936997347333572,0.0608620207399721,0.0780831122777977,0.779451778554142,NA,0.527801793755982,NA
Scaffold_02:1591813-1592225,Scaffold_02,1591813,1592225,3,12,0.0656179191387657,0.337050850114416,0.0218726397129219,0.028087570842868,0.77873020188486,NA,0.52817056190789,NA
Scaffold_04:60064253-60064347,Scaffold_04,60064253,60064347,3,12,0.0546337495812385,0.2807935324187,0.0182112498604128,0.0233994610348917,0.778276466849277,NA,0.52840257363039,NA
Scaffold_01:63138929-63139447,Scaffold_01,63138929,63139447,3,12,0.132573985877011,0.68269699758433,0.0441913286256702,0.0568914164653608,0.776766186733578,NA,0.52917553980662,NA
Scaffold_10:24367767-24368009,Scaffold_10,24367767,24368009,3,12,0.193265757375557,0.996605153414121,0.0644219191251857,0.0830504294511768,0.775696399776688,NA,0.529723714939349,NA
Scaffold_05:49391675-49391856,Scaffold_05,49391675,49391856,3,12,0.0792457672343984,0.408904702390916,0.0264152557447995,0.0340753918659097,0.775200351290056,NA,0.529978082069846,NA
Scaffold_17:19648551-19648622,Scaffold_17,19648551,19648622,3,10,0.102287268683604,0.435487550047522,0.0340957562278681,0.0435487550047522,0.782932973035566,NA,0.530139064153825,NA
Scaffold_02:24224856-24225083,Scaffold_02,24224856,24225083,3,12,0.182628127063968,0.942905142532563,0.0608760423546561,0.0785754285443802,0.774746552228763,NA,0.530210886570081,NA
Scaffold_11:18712398-18712428,Scaffold_11,18712398,18712428,3,11,0.283771229259179,1.34107229843624,0.0945904097530598,0.121915663494204,0.775867571417981,NA,0.531489508068911,NA
Scaffold_07:34059844-34060310,Scaffold_07,34059844,34060310,3,12,0.144978964896222,0.752208437091325,0.048326321632074,0.0626840364242771,0.770951017017747,NA,0.532161873634907,NA
Scaffold_15:41489525-41489808,Scaffold_15,41489525,41489808,3,11,0.48324917585013,2.28977693356587,0.16108305861671,0.208161539415079,0.773836795545149,NA,0.532522208941107,NA
Scaffold_01:80246059-80246183,Scaffold_01,80246059,80246183,3,10,0.0462307034254156,0.198540125208427,0.0154102344751385,0.0198540125208427,0.776177332363466,NA,0.533523546527656,NA
Scaffold_14:40367262-40367725,Scaffold_14,40367262,40367725,3,12,0.0167588811297103,0.0873244661184051,0.00558629370990342,0.00727703884320042,0.767660284666914,NA,0.533858925017278,NA
Scaffold_07:13805102-13805228,Scaffold_07,13805102,13805228,3,11,0.329342855807928,1.56717856174487,0.109780951935976,0.142470778340442,0.770550657578694,NA,0.534197430506028,NA
Scaffold_10:22569773-22570029,Scaffold_10,22569773,22570029,3,12,0.172280057889137,0.899966166108578,0.0574266859630457,0.0749971805090481,0.765717931971021,NA,0.534863027706524,NA
Scaffold_17:6841067-6841158,Scaffold_17,6841067,6841158,3,12,0.204658237883832,1.0699371439245,0.068219412627944,0.0891614286603748,0.765122471150601,NA,0.535171212152369,NA
Scaffold_05:39374745-39374782,Scaffold_05,39374745,39374782,3,8,0.176765655968044,0.601185998196594,0.0589218853226812,0.0751482497745742,0.784075284513371,NA,0.535521199945786,NA
Scaffold_03:37485294-37485576,Scaffold_03,37485294,37485576,3,12,0.0454909373544099,0.238589170438965,0.0151636457848033,0.0198824308699137,0.762665585713115,NA,0.536444575606598,NA
Scaffold_14:8375286-8375414,Scaffold_14,8375286,8375414,3,12,0.185471761228086,0.973351439816187,0.0618239204093621,0.0811126199846823,0.762198538538605,NA,0.536686964072301,NA
Scaffold_15:37430307-37430652,Scaffold_15,37430307,37430652,3,10,0.245204544578117,1.06636798490675,0.0817348481927058,0.106636798490675,0.766478826723715,NA,0.538419974920035,NA
Scaffold_04:52371137-52371144,Scaffold_04,52371137,52371144,3,11,0.110712606990465,0.534616849836712,0.0369042023301551,0.0486015318033374,0.759321794207747,NA,0.539960409385014,NA
Scaffold_04:60023786-60023820,Scaffold_04,60023786,60023820,3,12,0.175101216261384,0.929431059411789,0.0583670720871281,0.0774525882843157,0.753584526741342,NA,0.541176143250745,NA
Scaffold_15:17499024-17499356,Scaffold_15,17499024,17499356,3,12,0.303285000263974,1.61490265548797,0.101095000087991,0.134575221290665,0.751215558989419,NA,0.542416945933794,NA
Scaffold_12:34238353-34238563,Scaffold_12,34238353,34238563,3,10,0.565575589241199,2.4854748137594,0.188525196413733,0.24854748137594,0.758507772318077,NA,0.542477592058955,NA
Scaffold_12:49238725-49239068,Scaffold_12,49238725,49239068,3,10,0.0657078661375115,0.2896106722051,0.0219026220458372,0.02896106722051,0.756278139858254,NA,0.543617968407956,NA
Scaffold_05:62764324-62764594,Scaffold_05,62764324,62764594,3,12,0.158940624631695,0.849037908634552,0.052980208210565,0.0707531590528793,0.748803430401869,NA,0.543683115458844,NA
Scaffold_15:36896835-36897357,Scaffold_15,36896835,36897357,3,10,0.205665759938273,0.909497774434953,0.0685552533127576,0.0909497774434953,0.753770435066201,NA,0.544903391825502,NA
Scaffold_10:49846068-49846144,Scaffold_10,49846068,49846144,3,12,0.151788772983334,0.814781122559965,0.0505962576611112,0.0678984268799971,0.745175698260792,NA,0.545592625911474,NA
Scaffold_16:9356541-9356629,Scaffold_16,9356541,9356629,3,12,0.0191353294530942,0.102845925992544,0.00637844315103138,0.00857049383271198,0.74423286166849,NA,0.546089934901659,NA
Scaffold_07:33751580-33751853,Scaffold_07,33751580,33751853,3,12,0.086042465107314,0.463238714290323,0.028680821702438,0.0386032261908603,0.742964371957816,NA,0.546759685813566,NA
Scaffold_01:12763216-12763829,Scaffold_01,12763216,12763829,3,12,0.045729217025562,0.246628621177092,0.015243072341854,0.020552385098091,0.741669264618335,NA,0.547444287182829,NA
Scaffold_11:22811930-22811956,Scaffold_11,22811930,22811956,3,11,0.0485846639959425,0.240123244670967,0.0161948879986475,0.0218293858791788,0.741884727691511,NA,0.549028721652975,NA
Scaffold_11:28343007-28343489,Scaffold_11,28343007,28343489,3,12,0.0288527978548576,0.156324213471674,0.00961759928495253,0.0130270177893061,0.738280966565318,NA,0.549239170932337,NA
Scaffold_17:7432505-7432602,Scaffold_17,7432505,7432602,3,10,0.638933343452595,2.86274451172499,0.212977781150865,0.286274451172499,0.743963634472335,NA,0.549959009835806,NA
Scaffold_14:1831504-1831822,Scaffold_14,1831504,1831822,3,12,0.26274911574093,1.42817533885124,0.08758303858031,0.119014611570937,0.735901562205306,NA,0.55050290980249,NA
Scaffold_08:45086282-45086642,Scaffold_08,45086282,45086642,3,11,0.321213194121161,1.60515789651817,0.107071064707054,0.145923445138016,0.733748196568309,NA,0.553309993343745,NA
Scaffold_04:11737450-11737824,Scaffold_04,11737450,11737824,3,11,0.0343301285253884,0.171593211376714,0.0114433761751295,0.0155993828524286,0.733578775736497,NA,0.553399476662324,NA
Scaffold_17:15936903-15937177,Scaffold_17,15936903,15937177,3,11,0.311096304268887,1.55642032562744,0.103698768089629,0.141492756875221,0.732891000074853,NA,0.55376288200358,NA
Scaffold_08:7629900-7630660,Scaffold_08,7629900,7630660,3,12,0.365776953744073,2.00941136205931,0.121925651248024,0.167450946838276,0.728127571388296,NA,0.554650779910024,NA
Scaffold_01:45815244-45815306,Scaffold_01,45815244,45815306,3,8,0.318252034362015,1.14005023627601,0.106084011454005,0.142506279534502,0.744416399056446,NA,0.555121109219594,NA
Scaffold_14:34119191-34119340,Scaffold_14,34119191,34119340,3,12,0.0725913747004612,0.399516245646492,0.0241971249001537,0.033293020470541,0.726792719860439,NA,0.555365926502943,NA
Scaffold_12:33327932-33327990,Scaffold_12,33327932,33327990,3,12,0.0763669844660082,0.421930530962183,0.0254556614886694,0.0351608775801819,0.72397685269998,NA,0.556877342955295,NA
Scaffold_10:22571164-22571419,Scaffold_10,22571164,22571419,3,12,0.168377696590832,0.931797970206637,0.0561258988636107,0.0776498308505531,0.722807741482813,NA,0.557505986149663,NA
Scaffold_02:618350-618398,Scaffold_02,618350,618398,3,10,0.06656944840757,0.304933901945894,0.0221898161358567,0.0304933901945894,0.72769265713833,NA,0.558448435711338,NA
Scaffold_05:8977559-8977637,Scaffold_05,8977559,8977637,3,12,0.079818800830424,0.443134027990931,0.0266062669434747,0.0369278356659109,0.720493537292132,NA,0.558752301352168,NA
Scaffold_15:17884576-17884625,Scaffold_15,17884576,17884625,3,12,0.00521138644306445,0.0289856004008627,0.00173712881435482,0.00241546670007189,0.719169017856099,NA,0.559466784051244,NA
Scaffold_07:31942514-31942643,Scaffold_07,31942514,31942643,3,12,0.0402567134581116,0.224968944833147,0.0134189044860372,0.0187474120694289,0.715773699129343,NA,0.561302180556519,NA
Scaffold_05:40834605-40834714,Scaffold_05,40834605,40834714,3,12,0.441366708259586,2.47549980128823,0.147122236086529,0.206291650107352,0.713175913857725,NA,0.562710215418855,NA
Scaffold_11:40664606-40664863,Scaffold_11,40664606,40664863,3,12,0.0302599407192316,0.170095066974819,0.0100866469064105,0.0141745889145683,0.711600665613924,NA,0.563565608946213,NA
Scaffold_18:17032789-17033244,Scaffold_18,17032789,17033244,3,12,0.15171423948719,0.855291355977742,0.0505714131623968,0.0712742796648118,0.709532434424082,NA,0.564690523326944,NA
Scaffold_11:40664359-40664583,Scaffold_11,40664359,40664583,3,11,0.0589868877815652,0.303764428659962,0.0196622959271884,0.0276149480599966,0.712016400844566,NA,0.564900853754888,NA
Scaffold_01:59187533-59187605,Scaffold_01,59187533,59187605,3,11,0.171720274273718,0.885565090220699,0.0572400914245726,0.0805059172927909,0.71100477268518,NA,0.565445960895261,NA
Scaffold_02:30569522-30569552,Scaffold_02,30569522,30569552,3,12,0.0946181000489493,0.535096837898825,0.0315393666829831,0.0445914031582354,0.707297022501483,NA,0.565908692535647,NA
Scaffold_14:24273663-24273825,Scaffold_14,24273663,24273825,3,12,0.211593612227904,1.19703901290954,0.0705312040759678,0.0997532510757954,0.707056695549464,NA,0.566039800538775,NA
Scaffold_02:46627136-46628546,Scaffold_02,46627136,46628546,3,12,0.209011707961354,1.18299018591626,0.0696705693204514,0.0985825154930218,0.706723387732818,NA,0.566221679560092,NA
Scaffold_08:48018806-48019078,Scaffold_08,48018806,48019078,3,10,0.059182786043999,0.277848270229972,0.0197275953479997,0.0277848270229972,0.710013250457574,NA,0.567816827283327,NA
Scaffold_01:60237055-60237185,Scaffold_01,60237055,60237185,3,10,0.490596804095457,2.30835904050096,0.163532268031819,0.230835904050096,0.708435148790066,NA,0.568660391988077,NA
Scaffold_03:56327572-56327668,Scaffold_03,56327572,56327668,3,12,0.118014636504302,0.672335422997357,0.0393382121681007,0.0560279519164464,0.702117618483808,NA,0.568740451125308,NA
Scaffold_17:19647997-19648232,Scaffold_17,19647997,19648232,3,11,0.105301705315433,0.548266945595628,0.0351005684384776,0.0498424495996025,0.7042304044133,NA,0.569109011309767,NA
Scaffold_11:28343509-28343566,Scaffold_11,28343509,28343566,3,12,0.0119656851514287,0.0684844203394364,0.0039885617171429,0.00570703502828637,0.698885094865194,NA,0.57051436047125,NA
Scaffold_06:28105341-28105935,Scaffold_06,28105341,28105935,3,12,0.0615306216684039,0.352304542314689,0.0205102072228013,0.0293587118595574,0.698607190973347,NA,0.570667101618391,NA
Scaffold_02:5301065-5301149,Scaffold_02,5301065,5301149,3,12,0.0393214409739634,0.225749235397114,0.0131071469913211,0.0188124362830928,0.696727781244411,NA,0.57170104139836,NA
Scaffold_02:50891599-50891831,Scaffold_02,50891599,50891831,3,12,0.0668026754682878,0.383719270499818,0.0222675584894293,0.0319766058749848,0.696370295724509,NA,0.571897902276416,NA
Scaffold_18:6599079-6599359,Scaffold_18,6599079,6599359,3,11,0.532200154837147,2.8041328202105,0.177400051612382,0.254921165473682,0.695901618379731,NA,0.573642982820604,NA
Scaffold_12:34239023-34239067,Scaffold_12,34239023,34239067,3,9,0.459725174931082,1.96287790671517,0.153241724977027,0.218097545190575,0.70262929756098,NA,0.573933466820197,NA
Scaffold_15:11947178-11947248,Scaffold_15,11947178,11947248,3,11,0.30267751941067,1.60008885817919,0.100892506470223,0.145462623470836,0.693597462103051,NA,0.574903233677909,NA
Scaffold_15:7011405-7011508,Scaffold_15,7011405,7011508,3,12,0.105113185735575,0.610361526713589,0.0350377285785251,0.0508634605594657,0.688858528168008,NA,0.576048809424849,NA
Scaffold_07:12473278-12473340,Scaffold_07,12473278,12473340,3,11,0.116317323196313,0.617077419792002,0.0387724410654377,0.0560979472538183,0.691156146766112,NA,0.576241308509347,NA
Scaffold_10:45565245-45565423,Scaffold_10,45565245,45565423,3,12,0.0507272066143639,0.294854118795621,0.0169090688714546,0.0245711765663018,0.688166837506863,NA,0.576432402929881,NA
Scaffold_02:36369929-36370102,Scaffold_02,36369929,36370102,3,12,0.0248378900016027,0.144614624279593,0.0082792966672009,0.0120512186899661,0.687009080176619,NA,0.577074983398153,NA
Scaffold_05:34845818-34845904,Scaffold_05,34845818,34845904,3,10,0.689927951412927,3.32539011904871,0.229975983804309,0.332539011904871,0.691575952207671,NA,0.577747484048141,NA
Scaffold_14:41892330-41892569,Scaffold_14,41892330,41892569,3,11,0.0328713281327737,0.175215864625178,0.0109571093775912,0.0159287149659253,0.687884076087159,NA,0.578039245105926,NA
Scaffold_03:45608452-45608957,Scaffold_03,45608452,45608957,3,12,0.104951346221688,0.612656248582506,0.0349837820738959,0.0510546873818755,0.685221746873631,NA,0.578068267209798,NA
Scaffold_11:25461239-25461512,Scaffold_11,25461239,25461512,3,9,0.485750970529115,2.09942715447042,0.161916990176372,0.233269683830047,0.694119302250778,NA,0.57847232148722,NA
Scaffold_11:37105982-37106042,Scaffold_11,37105982,37106042,3,10,0.0966361562738368,0.469602857068398,0.0322120520912789,0.0469602857068398,0.685942421482909,NA,0.580814620399073,NA
Scaffold_05:17605802-17606209,Scaffold_05,17605802,17606209,3,12,0.288996946645557,1.70059439930574,0.0963323155485191,0.141716199942145,0.679755141528252,NA,0.581115857651086,NA
Scaffold_04:42718550-42719082,Scaffold_04,42718550,42719082,3,10,0.232919152789108,1.1336946546301,0.0776397175963694,0.11336946546301,0.684837996538861,NA,0.581417720367691,NA
Scaffold_14:35340359-35340423,Scaffold_14,35340359,35340423,3,10,0.469053762257826,2.28668190021829,0.156351254085942,0.228668190021829,0.683747284967867,NA,0.582013912290067,NA
Scaffold_01:30343239-30343287,Scaffold_01,30343239,30343287,3,11,0.126856142481405,0.683586761886388,0.0422853808271349,0.0621442510805807,0.680439141060765,NA,0.582149420884302,NA
Scaffold_01:25162487-25162535,Scaffold_01,25162487,25162535,3,12,0.148190142245833,0.876085633570979,0.0493967140819443,0.0730071361309149,0.676601174895658,NA,0.582880756790927,NA
Scaffold_18:18661770-18661831,Scaffold_18,18661770,18661831,3,9,0.634903287832135,2.78201720372539,0.211634429277378,0.309113022636155,0.684650641608475,NA,0.583563679483442,NA
Scaffold_15:5534667-5534867,Scaffold_15,5534667,5534867,3,12,0.00859655489722076,0.0509196024823718,0.00286551829907359,0.00424330020686432,0.675304164065056,NA,0.583607937787882,NA
Scaffold_06:4756397-4756650,Scaffold_06,4756397,4756650,3,10,0.0985984533499305,0.482839084838389,0.0328661511166435,0.0482839084838389,0.680685390820094,NA,0.583690652326827,NA
Scaffold_10:9760306-9760372,Scaffold_10,9760306,9760372,3,10,0.109341543166917,0.536045421660774,0.036447181055639,0.0536045421660774,0.679927102869725,NA,0.584106605053173,NA
