"Sample.ID"	"scaffold"	"position"	"meth"	"unmeth"	"gene"	"treatment"	"per.meth"
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983593	0	53	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1"	"Low"	0
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983600	0	50	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1"	"Low"	0
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983600	0	50	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11"	"Low"	0
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983600	0	50	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1"	"Low"	0
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983600	0	50	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11"	"Low"	0
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983691	1	34	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11"	"Low"	2.85714285714286
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983691	1	34	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1"	"Low"	2.85714285714286
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983691	1	34	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11"	"Low"	2.85714285714286
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983691	1	34	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1"	"Low"	2.85714285714286
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983698	1	35	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1"	"Low"	2.77777777777778
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983698	1	35	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11"	"Low"	2.77777777777778
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983698	1	35	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1"	"Low"	2.77777777777778
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983698	1	35	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11"	"Low"	2.77777777777778
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983723	1	29	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11"	"Low"	3.33333333333333
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983723	1	29	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1"	"Low"	3.33333333333333
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983723	1	29	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-269.11"	"Low"	3.33333333333333
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	26983723	1	29	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-270.1"	"Low"	3.33333333333333
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	28116685	26	14	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-281.0;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-281.0"	"Low"	65
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	30909573	8	46	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-309.4;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-309.4"	"Low"	14.8148148148148
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	31916995	1	195	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-319.31;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-319.31"	"Low"	0.510204081632653
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	332963	41	8	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-3.0;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-3.0"	"Low"	83.6734693877551
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	33883716	0	37	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-338.12;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-338.12"	"Low"	0
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	35018846	30	55	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-350.0;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-350.0"	"Low"	35.2941176470588
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	42127149	26	13	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-421.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-421.2"	"Low"	66.6666666666667
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	42127185	25	20	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-421.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-421.2"	"Low"	55.5555555555556
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	42127196	27	17	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-421.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-421.2"	"Low"	61.3636363636364
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	42127221	25	16	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-421.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-421.2"	"Low"	60.9756097560976
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	42127232	17	13	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-421.2;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-421.2"	"Low"	56.6666666666667
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	46870027	3	10	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-468.0;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-468.0"	"Low"	23.0769230769231
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	46870093	20	10	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-468.0;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-468.0"	"Low"	66.6666666666667
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	53025884	0	14	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-530.1;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-530.1"	"Low"	0
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	55892558	3	61	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-559.9;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-559.9"	"Low"	4.6875
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	563832	5	26	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-5.34;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-5.34"	"Low"	16.1290322580645
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	563850	7	19	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-5.34;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_protein2genome-gene-5.34"	"Low"	26.9230769230769
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	56546575	0	31	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-565.4;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-565.4"	"Low"	0
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	56546578	1	25	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-565.4;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-565.4"	"Low"	3.84615384615385
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	56546592	0	27	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-565.4;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-565.4"	"Low"	0
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	7828187	4	12	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-78.0;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-78.0"	"Low"	25
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	7828225	20	11	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-78.0;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-78.0"	"Low"	64.5161290322581
"EPI_161"	"PGA_scaffold3__111_contigs__length_57743597"	8886068	0	32	"ID=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-89.0;Name=maker-PGA_scaffold3__111_contigs__length_57743597-exonerate_est2genome-gene-89.0"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	11056970	21	21	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-110.14;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-110.14"	"Low"	50
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	11056987	19	20	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-110.14;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-110.14"	"Low"	48.7179487179487
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	13208438	20	11	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-132.14;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-132.14"	"Low"	64.5161290322581
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	15430343	0	24	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-154.0;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-154.0"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	15430359	0	21	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-154.0;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-154.0"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	15430370	1	18	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-154.0;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-154.0"	"Low"	5.26315789473684
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	15489361	1	39	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-155.1;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-155.1"	"Low"	2.5
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	15489368	0	42	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-155.1;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-155.1"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	15489382	0	44	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-155.1;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-155.1"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	15489396	0	43	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-155.1;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-155.1"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	19967299	1	19	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-200.0;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-200.0"	"Low"	5
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	2011188	0	13	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-20.3;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-20.3"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	2011196	0	14	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-20.3;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-20.3"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	2011209	0	22	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-20.3;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-20.3"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20144855	22	18	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-201.2;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-201.2"	"Low"	55
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20251632	0	34	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20251637	2	45	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4"	"Low"	4.25531914893617
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20251665	1	63	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4"	"Low"	1.5625
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20251675	1	67	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4"	"Low"	1.47058823529412
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20251694	0	77	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20251727	1	90	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4"	"Low"	1.0989010989011
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20251732	12	56	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4"	"Low"	17.6470588235294
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20251760	2	22	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4"	"Low"	8.33333333333333
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20251770	0	22	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20251789	0	16	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-202.4"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20484193	0	35	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-204.2;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-204.2"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20484229	0	38	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-204.2;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-204.2"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20484237	1	41	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-204.2;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-204.2"	"Low"	2.38095238095238
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20484243	1	41	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-204.2;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-204.2"	"Low"	2.38095238095238
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	20484256	0	41	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-204.2;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-204.2"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	26753648	9	192	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-267.32;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-267.32"	"Low"	4.47761194029851
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	28975417	0	26	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-289.1;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-289.1"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	31867802	1	36	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-318.18;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-318.18"	"Low"	2.7027027027027
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	31867832	0	31	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-318.18;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-318.18"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	31868246	0	29	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-318.18;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-318.18"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	31868276	0	28	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-318.18;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-318.18"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	32903167	22	14	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-329.0;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-329.0"	"Low"	61.1111111111111
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	34471409	30	8	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-344.3;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-344.3"	"Low"	78.9473684210526
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	34471446	38	10	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-344.3;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-344.3"	"Low"	79.1666666666667
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	34471483	36	14	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-344.3;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-344.3"	"Low"	72
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	34471520	24	11	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-344.3;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-344.3"	"Low"	68.5714285714286
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	35798182	1	19	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-358.1;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-358.1"	"Low"	5
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	37223391	0	37	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-372.1;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-372.1"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	37223434	1	26	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-372.1;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-372.1"	"Low"	3.7037037037037
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	46586964	1	23	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-465.1;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-465.1"	"Low"	4.16666666666667
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	46586976	0	37	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-465.1;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-465.1"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	46587015	2	47	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-465.1;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-465.1"	"Low"	4.08163265306122
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	46614830	0	13	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-466.0;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-466.0"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	46621361	0	32	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-466.3;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-466.3"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	48491789	12	13	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-485.4;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_est2genome-gene-485.4"	"Low"	48
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	49496944	19	4	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-495.40;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-495.40"	"Low"	82.6086956521739
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	50876663	1	30	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-508.32;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-508.32"	"Low"	3.2258064516129
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	50876672	0	26	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-508.32;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-508.32"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	55880255	0	29	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-559.3;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-559.3"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	55880337	0	30	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-559.3;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-559.3"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	55880350	0	30	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-559.3;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-559.3"	"Low"	0
"EPI_161"	"PGA_scaffold4__129_contigs__length_65288255"	56019840	20	36	"ID=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-560.0;Name=maker-PGA_scaffold4__129_contigs__length_65288255-exonerate_protein2genome-gene-560.0"	"Low"	35.7142857142857
