ID,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,comparison
Scaffold_04:57954262-57954742,0.174701390056587,-0.0545482238165835,0.0909363037790604,0.762057510610414,0.58876327486902,6,26.9399634970482,-39.8799269940963,-31.6335501816607,0.148849404209956,18,Day_145
Scaffold_04:58514345-58515180,0.298636577635093,0.103813404755952,0.293385488441353,1.53285963482564,0.229289265930174,6,-1.17191094001408,16.3438218800282,24.5901986924638,1.54935080690349,18,Day_145
Scaffold_04:59253775-59254049,0.2482185350647,-0.00237528658039943,0.497906715371206,0.990521368145447,0.455869985685609,6,-11.6205574140297,37.2411148280595,44.5527718921235,3.71866645817614,15,Day_145
Scaffold_04:60023786-60023875,0.191497786318939,-0.0330861619258005,0.276150897184883,0.852677975499188,0.530861402720527,6,0.281048082174668,13.4379038356507,21.6842806480863,1.37266772428829,18,Day_145
Scaffold_04:60064269-60064580,0.13151140885672,-0.109735422016413,0.205818227823295,0.545132171812359,0.73988766968009,6,7.33594540693446,-0.671890813868917,7.5744859985667,0.762500572277789,18,Day_145
Scaffold_04:60886647-60887781,0.13600312438819,-0.103996007726202,0.294059344438669,0.56668173417963,0.724422977923745,6,-1.22697160315665,16.4539432063133,24.7003200187489,1.5564761649306,18,Day_145
Scaffold_04:61488770-61488869,0.307707377398124,0.115403871119826,0.121610925358702,1.60011319269871,0.210601047069351,6,19.9639432753778,-25.9278865507555,-17.6815097383199,0.266205908998797,18,Day_145
Scaffold_04:64472889-64473161,0.147135708677186,-0.0897710389124844,0.279731476026559,0.621070147533448,0.685619359657872,6,-0.0281363238410453,14.0562726476821,22.3026494601177,1.40849457623996,18,Day_145
Scaffold_04:716832-716907,0.345928297892476,0.16424171397372,0.189456989623206,1.903983719828,0.143650380600818,6,9.32389802230815,-4.64779604461629,3.59858076781933,0.646091116507575,18,Day_145
Scaffold_04:716945-717049,0.383955190645012,0.202765540834722,0.1717404849514,2.11907904809696,0.112712337935769,6,11.3613710125653,-8.72274202513068,-0.774282513626634,0.501411500912814,17,Day_145
Scaffold_04:7484850-7485458,0.332295916620374,0.109727888827166,0.499007959721406,1.49300831712053,0.250243590153577,6,-11.6669528405163,37.3339056810326,44.6455627450966,3.7351341579798,15,Day_145
Scaffold_04:7835643-7836015,0.302633658140949,0.108920785402324,0.179731270275947,1.56227954220311,0.220917738409023,6,10.5886797497822,-7.17735949956449,1.06901731287113,0.581459931270097,18,Day_145
Scaffold_04:8434256-8434398,0.167582082634505,-0.0925485165422126,0.23127859218981,0.644222875605108,0.669725439562991,6,4.49725321507763,5.00549356984475,12.642790743353,0.855836595284806,16,Day_145
Scaffold_04:8434434-8434722,0.211722706253751,-0.0201235566127935,0.0990633157718943,0.913203014946258,0.49570052222672,6,24.0165536033629,-34.0331072067257,-26.0846476952217,0.166830189039275,17,Day_145
Scaffold_04:8507062-8507289,0.256999773385395,0.0506108215480042,0.145393865311182,1.24522059488862,0.329422112848666,6,15.6770738304382,-17.3541476608763,-9.10777084844069,0.380508769262268,18,Day_145
Scaffold_04:8989610-8990520,0.095637732030418,-0.155574009072244,0.366744930018293,0.380705661330272,0.855409671169473,6,-6.52821146023639,27.0564229204728,35.3027997329084,2.42103318649421,18,Day_145
Scaffold_04:9470758-9470919,0.225315268984327,0.0101250659244178,0.18932744668046,1.04705170486595,0.420938211219352,6,9.34031385384251,-4.68062770768503,3.56574910475059,0.645207877197766,18,Day_145
Scaffold_05:10708093-10708169,0.137647613492645,-0.115985441362459,0.215632060556333,0.542703763794828,0.741536852667357,6,6.12682394667235,1.7463521066553,9.69481161815935,0.790452154176091,17,Day_145
Scaffold_05:11626212-11626288,0.270718433089943,0.0428179434305497,0.196372857927888,1.18787999751358,0.358338057592753,6,8.09662530357468,-2.19325060714936,5.44404656635886,0.616996789292262,16,Day_145
Scaffold_05:11889665-11889951,0.127148104363871,-0.115310755535054,0.0908127614663454,0.524411046133252,0.754765153246872,6,26.9725910757134,-39.9451821514269,-31.6988053389913,0.14844523761258,18,Day_145
Scaffold_05:13190904-13191004,0.188392174439309,-0.0370544437719937,0.254805281686652,0.835639833207593,0.541443348538293,6,2.21179511437589,9.57640977124823,17.8227865836838,1.16866316835746,18,Day_145
Scaffold_05:13865660-13865747,0.386535747128359,0.182047662837812,0.330125338341041,1.89026049351194,0.155862573870712,6,-2.99081015974369,19.9816203194874,27.2932773835513,1.6347410852218,15,Day_145
Scaffold_05:13865781-13865830,0.355579940442298,0.154198671830516,0.363385665366883,1.7657051367959,0.177006821702266,6,-5.44326415526156,24.8865283105231,32.5238254840313,2.11278626870611,16,Day_145
Scaffold_05:13865949-13866004,0.198163678857808,-0.0524101714991274,0.314434877169204,0.79083942149402,0.571540211406155,6,-2.26013426183142,18.5202685236628,26.157565697171,1.5819086716866,16,Day_145
Scaffold_05:13866105-13866352,0.21941407069949,-0.0407812390673461,0.241980255080571,0.843266817130983,0.539896323173587,6,3.53213136856082,6.93573726287836,14.2473943269423,0.878316657732873,15,Day_145
Scaffold_05:13866367-13866544,0.153842935409799,-0.0950267894696715,0.175805092895418,0.618166534657065,0.687803206724397,6,10.823368222298,-7.64673644459593,0.301723066908117,0.525426321695429,17,Day_145
Scaffold_05:13872523-13872673,0.274949352018035,0.0735463942452671,0.177247607734502,1.36517037812446,0.283362168430686,6,10.9226427178449,-7.84528543568982,0.401091376745804,0.565500860056873,18,Day_145
Scaffold_05:15256418-15256618,0.206292832499984,-0.0141813806944653,0.147466102640783,0.935677826041461,0.481457581033375,6,15.3374266857433,-16.6748533714867,-8.42847655905103,0.391432525705114,18,Day_145
Scaffold_05:15801366-15801421,0.252669591373476,0.0328665300127342,0.230121252771999,1.14952717131994,0.373122666879265,6,4.63106899200212,4.73786201599577,12.6863215274998,0.900248446615024,17,Day_145
Scaffold_05:17373370-17373580,0.106446814641116,-0.14176240351413,0.132625060886423,0.428859231870015,0.82255704945442,6,17.8831614235738,-21.7663228471476,-13.519946034712,0.316609321952292,18,Day_145
Scaffold_05:17606155-17606209,0.246055658898102,0.0366266752586857,0.278278508656103,1.17488828252038,0.35960775322244,6,0.0968481626631283,13.8063036746737,22.0526804871094,1.39390071083756,18,Day_145
Scaffold_05:19756155-19756226,0.218984075088309,0.00203520705728444,0.183314704313497,1.00938104483216,0.440661032395983,6,10.1148818506405,-6.22976370128102,2.01661311115461,0.604877054715805,18,Day_145
Scaffold_05:19935420-19935505,0.179371043215127,-0.0619904146627774,0.157669832072047,0.7431635721469,0.601882088547027,6,13.3274421270691,-12.6548842541383,-4.70642474263421,0.422616191075668,17,Day_145
Scaffold_05:20035616-20035673,0.360573674515669,0.172507108196748,0.175634756270486,1.91726621894193,0.144170452545215,6,10.8456636033682,-7.69132720673646,0.257132304767584,0.524408649373279,17,Day_145
Scaffold_05:20861915-20862203,0.175626631151064,-0.0533659713069738,0.157166308234187,0.766953295721625,0.585536777517828,6,13.8084779805353,-13.6169559610706,-5.37057914863501,0.444622471991342,18,Day_145
Scaffold_05:21513636-21513839,0.432184535073235,0.274458017038022,0.100554886337058,2.74008797288449,0.0519592173032708,6,24.526897700961,-35.0537954019221,-26.8074185894865,0.182003132992654,18,Day_145
Scaffold_05:21524721-21524858,0.045235528180251,-0.253128369263421,0.429630574061454,0.151611936188731,0.976552658029896,6,-9.12740615594429,32.2548123118886,39.8921094853968,2.953318882694,16,Day_145
Scaffold_05:22236068-22236134,0.341231609986998,0.147476201159644,0.204285513686209,1.76114624129566,0.174768587090187,6,7.37008755784203,-0.740175115684059,7.20828439581999,0.709453708734653,17,Day_145
Scaffold_05:2522681-2522756,0.270461431945225,0.0678118297077875,0.181886326423067,1.33462601929184,0.294470171340472,6,10.3026208836239,-6.60524176724787,1.64113504518775,0.595487443314214,18,Day_145
Scaffold_05:2522770-2522859,0.23331230516639,0.020343501045943,0.230910840614063,1.0955233848918,0.396675872308556,6,4.57502681652894,4.84994636694212,13.0963231793777,0.959756693635682,18,Day_145
Scaffold_05:26673676-26673792,0.20369426401991,-0.0305133053859987,0.349314723994867,0.869716826559454,0.521483573990694,6,-4.96837080767751,23.936741615355,31.8852011268591,2.07435319879337,17,Day_145
Scaffold_05:26825951-26826049,0.343053163793314,0.108429293719498,0.369361079356031,1.46214093086686,0.263425151685416,6,-4.89240965361538,23.7848193072308,30.7549452221087,1.90998649720273,14,Day_145
Scaffold_05:2695816-2695888,0.21792533100309,0.000682367392836669,0.187983748543055,1.00314103334578,0.444001712092957,6,9.51125440391565,-5.0225088078313,3.22386800460432,0.636082014893371,18,Day_145
Scaffold_05:27093562-27093686,0.0742452593562506,-0.182908835267013,0.314632229081414,0.288718946766224,0.913054347065778,6,-2.8499195521518,19.6998391043036,27.9462159167392,1.78188191238131,18,Day_145
Scaffold_05:27943141-27943397,0.555660790265574,0.384761094213872,0.255301527965455,3.25138547992192,0.0402017635570036,6,2.58620870098283,8.82758259803433,15.4386554521994,0.847325312359448,13,Day_145
Scaffold_05:27951246-27951614,0.229674249790266,-0.011052547150276,0.219254177526393,0.954086760216371,0.473896960772335,6,5.67186238418336,2.65627523163329,10.2935724051415,0.769158309804403,16,Day_145
Scaffold_05:28123730-28123832,0.0926911876409268,-0.159339038014371,0.156407455374988,0.367778060746177,0.863977826968074,6,13.9246388733655,-13.849277746731,-5.60290093429541,0.440339257743817,18,Day_145
Scaffold_05:29824997-29825327,0.151927491923819,-0.113095166849988,0.221282409869199,0.573262273598602,0.719686889435264,6,5.46928476362623,3.06143047274754,10.6987276462558,0.78345447868032,16,Day_145
Scaffold_05:29825957-29826283,0.149328058496124,-0.116506923223837,0.18010332685642,0.561732160041417,0.727884431210613,6,9.99928351514707,-5.99856703029414,1.63873014321407,0.518995333516007,16,Day_145
Scaffold_05:29994198-29994274,0.221322287042197,0.00502292233169654,0.251464100905009,1.02322208545744,0.433325835808653,6,2.52858102221275,8.94283795557451,17.1892147680101,1.13821549279136,18,Day_145
Scaffold_05:31784276-31784321,0.387204748249218,0.206970850675459,0.130628352022188,2.14834586313464,0.108791070821071,6,17.6548206519352,-21.3096413038704,-13.3611817923664,0.290084027984554,17,Day_145
Scaffold_05:32954409-32954437,0.193601465871038,-0.0303981269425624,0.24197704116405,0.864293829463082,0.523731466511092,6,3.45155835768386,7.09688328463228,15.3432600970679,1.05395199210915,18,Day_145
Scaffold_05:33063847-33063931,0.376949249629823,0.169265666173098,0.268200177549507,1.81501707239353,0.170348207678567,6,1.3717038559683,11.2565922880634,18.5682493521274,1.0789700285638,15,Day_145
Scaffold_05:33340440-33340775,0.216305168745481,-0.00138783993632985,0.28523790655107,0.99362478407215,0.44913675697461,6,-0.495979437009533,14.9919588740191,23.2383356864547,1.46449194000546,18,Day_145
Scaffold_05:34333310-34333511,0.272968045247414,0.0710147244828068,0.16215067970713,1.35163930067572,0.288232279274385,6,13.0591621780109,-12.1183243560219,-3.87194754358623,0.473271172730719,18,Day_145
Scaffold_05:34996553-34996597,0.136891162291742,-0.102861292627218,0.134729579748408,0.570968761667168,0.721350013738806,6,17.5053150108875,-21.0106300217749,-12.7642532093393,0.326737073865288,18,Day_145
Scaffold_05:36362143-36362158,0.0420522388908967,-0.300071961505212,0.355654613473736,0.122915125098456,0.984924651775139,6,-4.13611710595533,22.2722342119107,29.2423601267886,1.77086285719213,14,Day_145
Scaffold_05:37044687-37044752,0.140156086633907,-0.098689444856674,0.0880870053391775,0.5868064006022,0.710014052497642,6,27.7039862142729,-41.4079724285457,-33.1615956161101,0.139667769173237,18,Day_145
Scaffold_05:3977993-3978100,0.147225841851717,-0.103590087015425,0.232811807304425,0.586987606874454,0.709913141874074,6,4.36371521506704,5.27256956986593,13.22102908137,0.921422739545999,17,Day_145
Scaffold_05:39888996-39889167,0.238827039849973,0.00096048980308916,0.129474732087688,1.00403793556891,0.446801105464903,6,17.2602731014851,-20.5205462029701,-12.8832490294619,0.268219299986859,16,Day_145
Scaffold_05:40733834-40733937,0.320519748132681,0.0778482296086384,0.419057122225724,1.3207967300082,0.311198399980331,6,-7.41706045555124,28.8341209111025,35.8042468259804,2.45852420363348,14,Day_145
Scaffold_05:40834605-40834710,0.158128421767721,-0.0757247944079116,0.448253807491462,0.676186645425311,0.646951147014372,6,-11.3448437896958,36.6896875793916,44.9360643918272,3.61676656675067,18,Day_145
Scaffold_05:42600940-42601146,0.134099718325186,-0.106428137695596,0.161863004570524,0.557522611075864,0.730992984715034,6,13.1017789280293,-12.2035578560587,-3.95718104362303,0.471593380474752,18,Day_145
Scaffold_05:42897200-42897278,0.0343783601173588,-0.233849873183375,0.157272675262349,0.12816831283683,0.984024547941189,6,13.7922407522827,-13.5844815045654,-5.33810469212981,0.445224498915176,18,Day_145
Scaffold_05:45896122-45896278,0.262152686798269,-0.00136421077377724,0.255426745869377,0.99482306149493,0.455706379779074,6,2.48437116276099,9.03125767447803,16.001383589356,0.913399515075873,14,Day_145
Scaffold_05:46424423-46424548,0.1246148813009,-0.118547651671073,0.0839897199344857,0.512475667109715,0.763326392717407,6,28.8471209371586,-43.6942418743173,-35.4478650618816,0.12697691498412,18,Day_145
Scaffold_05:46424904-46424952,0.187710916366707,-0.0511976376430845,0.236525004298596,0.785701948365624,0.574012485054718,6,3.99977481783768,6.00045036432464,13.9489098758287,0.951049320193662,17,Day_145
Scaffold_05:46424974-46424988,0.120886474110884,-0.123311727524981,0.315755411516159,0.495034252099625,0.775811361472761,6,-2.93544282457304,19.8708856491461,28.1172624615817,1.7946266382313,18,Day_145
Scaffold_05:49377243-49377516,0.122606993879923,-0.214851854627799,0.561162929626709,0.363324282122409,0.864610076737869,6,-12.3775449435122,38.7550898870245,45.3661627411896,4.093749836634,13,Day_145
Scaffold_05:49655380-49655544,0.182198722167603,-0.0583310654301612,0.11059286436076,0.757489224046929,0.592407015707204,6,21.4843370815397,-28.9686741630794,-21.0202146515753,0.207923288007798,17,Day_145
Scaffold_05:50691408-50691704,0.187005964134376,-0.0388257124949642,0.133850938447665,0.828076764630812,0.546187136943806,6,17.6623440209386,-21.3246880418771,-13.0783112294415,0.322489327019772,18,Day_145
Scaffold_05:51926069-51926209,0.361543314347658,0.184194234999785,0.147288096039375,2.03859707463429,0.121449733195717,6,15.3664146287296,-16.7328292574593,-8.48645244502363,0.390488098228276,18,Day_145
Scaffold_05:56233868-56233911,0.0979845309941054,-0.152575321507532,0.196813513648437,0.391062374980705,0.848460242715202,6,8.40962718791709,-2.81925437583417,5.42712243660145,0.69724006478358,18,Day_145
Scaffold_05:5801337-5801527,0.222773525962663,0.00687728317451342,0.115749754413308,1.03185457553915,0.428803115133527,6,21.149453057725,-28.2989061154501,-20.0525293030145,0.241164101641341,18,Day_145
Scaffold_05:59876002-59876075,0.154123849607674,-0.0808417477235275,0.159453885903309,0.6559421947649,0.661055004186933,6,13.4616724361854,-12.9233448723707,-4.67696805993513,0.457659751133978,18,Day_145
Scaffold_05:60834996-60835112,0.173858110954047,-0.0556257471142727,0.0823150497595353,0.757604968024756,0.591706839831986,6,29.3304918336509,-44.6609836673018,-36.4146068548662,0.121963813504466,18,Day_145
Scaffold_05:60985730-60985906,0.233737397638809,-0.00571966559906323,0.297801580214646,0.976114024277574,0.461784820339606,6,-1.06444393426983,16.1288878685397,23.7661850420479,1.41897249885345,16,Day_145
Scaffold_05:61572615-61572622,0.213915477213444,-0.0172858530178963,0.232892309835938,0.9252346299193,0.488742310333912,6,4.35576356432962,5.28847287134075,13.2369323828448,0.922060075672216,17,Day_145
Scaffold_05:61583777-61583887,0.199957591312033,-0.022276411101291,0.257099043171802,0.899761463775197,0.502392358019463,6,1.9967133445741,10.0065733108518,18.2529501232874,1.18979852399741,18,Day_145
Scaffold_05:61611387-61611530,0.472464095514552,0.325926344268594,0.206169052522846,3.22418005938646,0.0298002248309822,6,7.29507135462248,-0.590142709244954,7.65623410319067,0.765102207927025,18,Day_145
Scaffold_05:61795693-61795891,0.0891483937716028,-0.163865941291841,0.512095411872551,0.352345228776262,0.874035334853638,6,-14.5404762477235,43.080952495447,51.3273293078826,4.72035079549651,18,Day_145
Scaffold_05:62764327-62764611,0.0961252892823634,-0.154951019250313,0.315125084633081,0.382852885818388,0.853974844746499,6,-2.88748492978956,19.7749698595791,28.0213466720147,1.78746874137012,18,Day_145
Scaffold_05:62832355-62832908,0.111431546230191,-0.135393024261423,0.275021225509031,0.451460509009483,0.806744756214038,6,0.379428087506084,13.2411438249878,21.4875206374235,1.36146014064881,18,Day_145
Scaffold_05:64728618-64728928,0.146716266223252,-0.137711645035664,0.361517602354054,0.515829355754386,0.760398169787922,6,-4.89841524622044,23.7968304924409,31.1084875565048,1.96042465217736,15,Day_145
Scaffold_05:64925726-64925913,0.0111797634455207,-0.279649717894032,0.466420353275758,0.0384409565152303,0.999031676536536,6,-11.6179921037907,37.2359842075814,45.1844437190855,3.69831508114802,17,Day_145
Scaffold_05:8148378-8148478,0.152839629913558,-0.096325184817748,0.253620193952244,0.613407756140759,0.691165736441604,6,2.39474466295293,9.21051067409415,17.1589701855982,1.09349444726635,17,Day_145
Scaffold_06:10182661-10182873,0.189958698952164,-0.0350527735611244,0.029088315186667,0.844217838452418,0.536097502638935,6,54.295709482602,-94.591418965204,-86.3450421527684,0.0152303414471799,18,Day_145
Scaffold_06:11130318-11130577,0.0273870058041215,-0.2427832703614,0.206660058592747,0.101369425951738,0.99057925892306,6,7.23798162467392,-0.475963249347831,7.77041356308779,0.76875083671604,18,Day_145
Scaffold_06:11136589-11136933,0.0707911722272637,-0.219586586451716,0.381071461027399,0.243789925748153,0.936922531207694,6,-6.48875277499168,26.9775055499834,34.6148027234916,2.32344733455291,16,Day_145
Scaffold_06:11138268-11138330,0.188116636893534,-0.0655969140772368,0.391619635794721,0.74145285568608,0.603648124213734,6,-7.08944369191057,28.1788873838211,35.8161845573294,2.45385502623984,16,Day_145
Scaffold_06:11138376-11138417,0.1575288467418,-0.0902567865694353,0.39799990698708,0.635746490370301,0.675426240288766,6,-7.96937556700253,29.9387511340051,37.8872106455091,2.69286674134931,17,Day_145
Scaffold_06:11138440-11138564,0.161477039097631,-0.0851473611677713,0.308101814871245,0.654748836383826,0.662137432230712,6,-2.08088163115263,18.1617632623053,26.1102227738093,1.61375438155823,17,Day_145
Scaffold_06:11139010-11139079,0.433734166563868,0.231496368908106,0.309968155587007,2.14467409945863,0.119792505298243,6,-1.38630701086036,16.7726140217207,23.7427399365986,1.34512360469215,14,Day_145
Scaffold_06:11715992-11716104,0.149276684088288,-0.0870353481094102,0.18450819921733,0.631693116512168,0.67810400151601,6,9.95913310338908,-5.91826620677816,2.32811060565746,0.612778960411596,18,Day_145
Scaffold_06:12195657-12195910,0.100879218636742,-0.16356806999951,0.317258175242171,0.381471933998543,0.854542255809755,6,-2.75444995356835,19.5088999071367,27.4573594186407,1.71109674588587,17,Day_145
Scaffold_06:1246284-1246807,0.334623203744795,0.149796315896127,0.209297332329971,1.81046820427327,0.161529853675645,6,6.93364555941191,0.132708881176189,8.37908569361181,0.788496719767962,18,Day_145
Scaffold_06:13917764-13917785,0.170460469753412,-0.0599671775373063,0.425349906022874,0.739757020295187,0.603591966256074,6,-10.0861045554676,34.1722091109352,42.4185859233708,3.25660576596602,18,Day_145
Scaffold_06:15171725-15171776,0.0642069085837735,-0.195735616809623,0.183956588930388,0.247004250214939,0.935905809558324,6,10.0309915669516,-6.06198313390322,2.1843936785324,0.609120478996268,18,Day_145
Scaffold_06:15173836-15173935,0.296276766675034,0.0763632562609815,0.172681570876277,1.34724222316858,0.29509614859862,6,10.9250755603935,-7.85015112078707,-0.212853947278859,0.477102798724778,16,Day_145
Scaffold_06:15174972-15175684,0.226822019047076,0.0120503576712643,0.18788126523789,1.05610776391108,0.416310254976723,6,9.5243420779195,-5.048684155839,3.19769265659662,0.635388656893025,18,Day_145
Scaffold_06:16954947-16955080,0.155340852100803,-0.16952805093735,0.364596444564324,0.47816473244458,0.786379164871941,6,-4.18436152525419,22.3687230505084,28.9797959046735,1.7280973760563,13,Day_145
Scaffold_06:16956534-16956665,0.103106683173845,-0.241852284836215,0.51185275880113,0.298895499857936,0.90487727138256,6,-10.6300334850933,35.2600669701865,41.8711398243516,3.40591220700026,13,Day_145
Scaffold_06:21924779-21924793,0.142450591897838,-0.095757577019429,0.117424038345707,0.598008844723176,0.702015764436515,6,20.804787351433,-27.609574702866,-19.3631978904304,0.248191286065452,18,Day_145
Scaffold_06:2237842-2238146,0.282463369252933,0.0831476384898584,0.317300974603337,1.41716545990389,0.265379407639707,6,-3.05263171518533,20.1052634303707,28.3516402428063,1.81223835271609,18,Day_145
Scaffold_06:2382287-2382425,0.221498429524075,0.00524799328076209,0.356945229222234,1.02426812806452,0.432775662963043,6,-5.87818964305771,25.7563792861154,34.002756098551,2.29337813996123,18,Day_145
Scaffold_06:2463046-2463088,0.216156380962833,-0.0853219340514619,0.581499047290819,0.716988155358981,0.621985355827527,6,-13.0539077622889,40.1078155245779,46.7188883787429,4.39583484600169,13,Day_145
Scaffold_06:25274668-25274909,0.180548114194691,-0.0604671463362818,0.0769231741492579,0.749114864332372,0.597935145248617,6,29.8344499138369,-45.6688998276737,-37.7204403161697,0.10059197026035,17,Day_145
Scaffold_06:25736544-25736623,0.174198815441799,-0.0551904024910346,0.192827516482627,0.759402804593917,0.590517247950042,6,8.90068055195787,-3.80136110391574,4.44501570851988,0.669284120031443,18,Day_145
Scaffold_06:25737005-25737273,0.2880028431985,0.0902258551980831,0.115164396565408,1.45619996598337,0.252616381723307,6,21.2711313384396,-28.5422626768792,-20.2958858644435,0.238731088252942,18,Day_145
Scaffold_06:28104909-28105020,0.266314019668356,0.0625123584651219,0.100668663134244,1.30673134897945,0.304978556735034,6,24.4997573048131,-34.9995146096262,-26.7531377971905,0.182415235270246,18,Day_145
Scaffold_06:28105539-28106001,0.254853190075488,0.047867965096457,0.115116599882071,1.23126271501411,0.335219274840995,6,21.2810941268091,-28.5621882536181,-20.3158114411825,0.238532968231359,18,Day_145
Scaffold_06:31596022-31596178,0.171522011490632,-0.0721479851297699,0.202136529125243,0.703911084128406,0.628278257417781,6,7.61331799484179,-1.22663598968358,6.72182352182046,0.694605998915601,17,Day_145
Scaffold_06:32569373-32569391,0.065152517999084,-0.226987320126202,0.28292080052581,0.223018258711922,0.947247117496841,6,0.0632854125194605,13.8734291749611,21.5107263484693,1.28070686992264,16,Day_145
Scaffold_06:34306515-34307020,0.268951556531588,0.0658825444570293,0.0488133890781283,1.32443425899388,0.298268798258613,6,41.8716753700975,-69.7433507401951,-61.4969739277594,0.0428894451592692,18,Day_145
Scaffold_06:34501585-34501692,0.231590969444966,0.00558831339936716,0.129821949317338,1.02472675984056,0.434161611675853,6,17.7972456856823,-21.5944913713646,-13.6460318598605,0.28651355491741,17,Day_145
Scaffold_06:3685281-3685327,0.298982819996579,0.104255825551184,0.105052694568332,1.53539482724579,0.228555548834607,6,23.4766969128052,-32.9533938256103,-24.7070170131747,0.198649235449211,18,Day_145
Scaffold_06:36978242-36978449,0.153451683146187,-0.0817006270909832,0.378758046697366,0.652562940978204,0.663421264357179,6,-7.30175568000314,28.6035113600063,36.8498881724419,2.58223784288408,18,Day_145
Scaffold_06:36978509-36978579,0.201213265710041,-0.0484075887555711,0.331849644024694,0.806075542609603,0.561860866540815,6,-3.4460442622143,20.8920885244286,28.5293856979368,1.76198697982906,16,Day_145
Scaffold_06:36978612-36978705,0.201793085154627,-0.0476465757345517,0.359947785553766,0.808985565628555,0.560024761338961,6,-5.23413812824452,24.468276256489,32.1055734299972,2.07299853320096,16,Day_145
Scaffold_06:38901711-38902517,0.40005546754658,0.233404208531741,0.101620999470128,2.40055472674802,0.0779001068161292,6,24.2737819324278,-34.5475638648556,-26.30118705242,0.185882895599538,18,Day_145
Scaffold_06:4057509-4057756,0.194675863410152,-0.0290252856425834,0.088072494926329,0.870249724842759,0.520102492896117,6,27.7079400164649,-41.4158800329299,-33.1695032204942,0.139621758525868,18,Day_145
Scaffold_06:41617861-41618170,0.323775458086136,0.135935307554507,0.147904037373102,1.72367546112894,0.180180474078341,6,15.2662587519986,-16.5325175039971,-8.2861406915615,0.393760876882752,18,Day_145
Scaffold_06:42022162-42022259,0.276529600183193,0.07556560023408,0.099433577633182,1.37601560604493,0.27951623952402,6,24.7960301335858,-35.5920602671716,-27.3456834547359,0.177966654496812,18,Day_145
Scaffold_06:45790962-45791251,0.126826795426709,-0.11572131695476,0.373937982770725,0.52289335167961,0.755854326348134,6,-6.99437232462306,27.9887446492461,36.2351214616817,2.5169330692555,18,Day_145
Scaffold_06:4612463-4612739,0.0794093325179625,-0.176310297338159,0.447536504029417,0.310532799389087,0.900176944628539,6,-11.3064078152336,36.6128156304671,44.8591924429027,3.6052006038997,18,Day_145
Scaffold_06:4612770-4613087,0.073971599388466,-0.183258511892516,0.507067150091091,0.287569752312801,0.913716354261192,6,-14.3036558101602,42.6073116203204,50.853688432756,4.62810770462702,18,Day_145
Scaffold_06:4613103-4613139,0.0191638761979879,-0.331134739445588,0.530252582250935,0.0547072564439902,0.997665954655035,6,-12.1239849112114,38.2479698224227,45.2180957373006,3.93634921377298,14,Day_145
Scaffold_06:4756492-4756701,0.138363998130677,-0.130897252453486,0.265724365355515,0.513865243626761,0.76198673983284,6,1.44284932595369,11.1143013480926,18.7515985216008,1.12975101349746,16,Day_145
Scaffold_06:48015227-48015563,0.114878317864357,-0.145451588646127,0.220393340367588,0.441279756921553,0.813594268672345,6,5.62449638322335,2.75100723355329,10.6994667450573,0.825744816132517,17,Day_145
Scaffold_06:48016090-48016186,0.252433841980038,0.0188194175988001,0.208626934516743,1.08055760104988,0.40785648348489,6,6.764911047381,0.470177905238007,8.10747507874622,0.696403164893653,16,Day_145
Scaffold_06:4845247-4845448,0.156116382852766,-0.0782957330214658,0.174431516507977,0.665991099779699,0.654038328245035,6,11.3070137504012,-8.61402750080246,-0.367650688366844,0.547674371122906,18,Day_145
Scaffold_06:49393469-49393629,0.325905634671303,0.101207512895071,0.386303004028153,1.4504154823148,0.263389127041393,6,-6.29095282129525,26.5819056425905,33.8935627066545,2.23845016381763,15,Day_145
Scaffold_06:49700234-49700302,0.0983955622491901,-0.152050114903812,0.163594822849966,0.392881855130117,0.847232054165885,6,12.8463600841628,-11.6927201683256,-3.44634335588995,0.481738789139613,18,Day_145
Scaffold_06:50865164-50865282,0.147627289245953,-0.118739182864686,0.550248482519828,0.554226243551531,0.733227310864214,6,-14.5711797278239,43.1423594556478,50.7796566291561,4.84437428024597,16,Day_145
Scaffold_06:50865827-50866331,0.141799078517166,-0.0965900663391761,0.294664238875626,0.594821876653054,0.704289236406455,6,-1.27629006773689,16.5525801354738,24.7989569479094,1.56288624609873,18,Day_145
Scaffold_06:51087254-51087326,0.172414849611342,-0.0574699143855073,0.230637526685169,0.750005553276706,0.59675072748373,6,4.60345085840602,4.79309828318797,13.0394750956236,0.957486036878133,18,Day_145
Scaffold_06:52589480-52590600,0.255371343982105,0.0485300506438008,0.250733935562182,1.23462457549241,0.333814355201302,6,2.59837014643685,8.80325970712629,17.0496365195619,1.13161511596501,18,Day_145
Scaffold_06:5297477-5297562,0.149643250342744,-0.0865669578953832,0.121741015797311,0.633517287245631,0.676816146789022,6,19.9382835595836,-25.8765671191672,-17.6301903067316,0.266775748692499,18,Day_145
Scaffold_06:53230159-53230732,0.26777217615343,0.064375558418272,0.309646267453206,1.31650260036327,0.301257446282109,6,-2.46654698940211,18.9330939788042,27.1794707912398,1.72585459705865,18,Day_145
Scaffold_06:53815284-53815399,0.474829341959629,0.310713511322013,0.189219896320999,2.89325740310877,0.0477993727720426,6,8.91294359975635,-3.82588719951269,3.81140997399552,0.572866706619676,16,Day_145
