"Sample.ID"	"scaffold"	"position"	"meth"	"unmeth"	"gene"	"treatment"	"per.meth"
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	6962017	0	47	"PGEN_00000173"	"Ambient"	0
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	8390540	1	46	"PGEN_00000211"	"Ambient"	2.12765957446809
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	8390572	0	61	"PGEN_00000211"	"Ambient"	0
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	8390575	2	63	"PGEN_00000211"	"Ambient"	3.07692307692308
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	8390608	0	61	"PGEN_00000211"	"Ambient"	0
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	8464354	0	43	"PGEN_00000213"	"Ambient"	0
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	8464393	2	38	"PGEN_00000213"	"Ambient"	5
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	8671040	0	45	"PGEN_00000216"	"Ambient"	0
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	8671108	16	35	"PGEN_00000216"	"Ambient"	31.3725490196078
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	9223183	15	2	"PGEN_00000233"	"Ambient"	88.2352941176471
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	9223189	18	5	"PGEN_00000233"	"Ambient"	78.2608695652174
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	9223199	32	4	"PGEN_00000233"	"Ambient"	88.8888888888889
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	9223203	28	8	"PGEN_00000233"	"Ambient"	77.7777777777778
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	9223213	29	6	"PGEN_00000233"	"Ambient"	82.8571428571429
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	9223221	35	4	"PGEN_00000233"	"Ambient"	89.7435897435898
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	9223245	36	4	"PGEN_00000233"	"Ambient"	90
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	9223249	31	9	"PGEN_00000233"	"Ambient"	77.5
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	9223268	35	5	"PGEN_00000233"	"Ambient"	87.5
"EPI_120"	"PGA_scaffold17__51_contigs__length_34923512"	9223286	13	2	"PGEN_00000233"	"Ambient"	86.6666666666667
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	10475748	0	15	"PGEN_00001204"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	10757658	16	18	"PGEN_00001211"	"Ambient"	47.0588235294118
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	10757683	25	13	"PGEN_00001211"	"Ambient"	65.7894736842105
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	10757703	6	25	"PGEN_00001211"	"Ambient"	19.3548387096774
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	10757708	14	12	"PGEN_00001211"	"Ambient"	53.8461538461538
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	10757728	21	8	"PGEN_00001211"	"Ambient"	72.4137931034483
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11397567	0	19	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11397584	0	39	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11397595	0	58	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11397611	1	82	"PGEN_00001233"	"Ambient"	1.20481927710843
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11397621	0	111	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11397660	0	126	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11397677	0	119	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11397688	1	121	"PGEN_00001233"	"Ambient"	0.819672131147541
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398049	0	18	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398060	0	17	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398076	0	20	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398142	0	78	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398153	0	76	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398190	0	27	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398328	0	22	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398404	2	261	"PGEN_00001233"	"Ambient"	0.760456273764259
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398432	6	355	"PGEN_00001233"	"Ambient"	1.66204986149584
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398497	2	279	"PGEN_00001233"	"Ambient"	0.711743772241993
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398514	2	259	"PGEN_00001233"	"Ambient"	0.766283524904214
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398525	4	221	"PGEN_00001233"	"Ambient"	1.77777777777778
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398541	0	43	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398590	1	159	"PGEN_00001233"	"Ambient"	0.625
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398607	0	169	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398618	1	168	"PGEN_00001233"	"Ambient"	0.591715976331361
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398634	1	160	"PGEN_00001233"	"Ambient"	0.62111801242236
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398683	0	132	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398700	0	118	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11398727	0	87	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11400242	0	34	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11400254	0	26	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11400355	0	35	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11400361	1	25	"PGEN_00001233"	"Ambient"	3.84615384615385
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11400364	0	26	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11400386	0	26	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11400392	0	26	"PGEN_00001233"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11400408	2	14	"PGEN_00001233"	"Ambient"	12.5
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11407270	1	13	"PGEN_00001233"	"Ambient"	7.14285714285714
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11456751	4	16	"PGEN_00001237"	"Ambient"	20
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11456769	21	2	"PGEN_00001237"	"Ambient"	91.304347826087
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11827263	0	21	"PGEN_00001246"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11827266	0	20	"PGEN_00001246"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11827527	1	33	"PGEN_00001246"	"Ambient"	2.94117647058824
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11827530	1	34	"PGEN_00001246"	"Ambient"	2.85714285714286
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	11827805	1	36	"PGEN_00001246"	"Ambient"	2.7027027027027
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	12019359	11	9	"PGEN_00001253"	"Ambient"	55
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	12019363	11	14	"PGEN_00001253"	"Ambient"	44
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	12019367	10	15	"PGEN_00001253"	"Ambient"	40
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	12019375	13	12	"PGEN_00001253"	"Ambient"	52
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	12019379	10	12	"PGEN_00001253"	"Ambient"	45.4545454545455
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	12019392	8	12	"PGEN_00001253"	"Ambient"	40
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	12019408	7	13	"PGEN_00001253"	"Ambient"	35
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	12019431	10	10	"PGEN_00001253"	"Ambient"	50
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	12169229	0	31	"PGEN_00001257"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	12169253	0	36	"PGEN_00001257"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	12169274	1	31	"PGEN_00001257"	"Ambient"	3.125
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13081418	0	26	"PGEN_00001285"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13081447	0	35	"PGEN_00001285"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13081491	0	21	"PGEN_00001285"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13465267	25	18	"PGEN_00001291"	"Ambient"	58.1395348837209
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13465282	38	7	"PGEN_00001291"	"Ambient"	84.4444444444444
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13465290	42	4	"PGEN_00001291"	"Ambient"	91.304347826087
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13466903	19	8	"PGEN_00001291"	"Ambient"	70.3703703703704
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	21	19	"PGEN_00001292"	"Ambient"	52.5
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	21	19	"PGEN_00001291"	"Ambient"	52.5
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	21	19	"PGEN_00001292"	"Ambient"	52.5
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13467202	21	19	"PGEN_00001291"	"Ambient"	52.5
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	23	29	"PGEN_00001292"	"Ambient"	44.2307692307692
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	23	29	"PGEN_00001291"	"Ambient"	44.2307692307692
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	23	29	"PGEN_00001292"	"Ambient"	44.2307692307692
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13467294	23	29	"PGEN_00001291"	"Ambient"	44.2307692307692
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13594600	0	61	"PGEN_00001295"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13594645	1	70	"PGEN_00001295"	"Ambient"	1.40845070422535
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13594825	0	67	"PGEN_00001295"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13594858	0	83	"PGEN_00001295"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	13594870	0	85	"PGEN_00001295"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	14122002	3	8	"PGEN_00001310"	"Ambient"	27.2727272727273
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	14140699	15	1	"PGEN_00001310"	"Ambient"	93.75
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	15946304	41	9	"PGEN_00001361"	"Ambient"	82
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	15946386	37	30	"PGEN_00001361"	"Ambient"	55.2238805970149
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	16698877	4	10	"PGEN_00001381"	"Ambient"	28.5714285714286
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	16698915	19	16	"PGEN_00001381"	"Ambient"	54.2857142857143
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	16698936	17	15	"PGEN_00001381"	"Ambient"	53.125
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	16698955	18	15	"PGEN_00001381"	"Ambient"	54.5454545454545
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	16699005	4	27	"PGEN_00001381"	"Ambient"	12.9032258064516
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	16947759	8	62	"PGEN_00001386"	"Ambient"	11.4285714285714
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	16947887	4	27	"PGEN_00001386"	"Ambient"	12.9032258064516
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	16953222	4	28	"PGEN_00001386"	"Ambient"	12.5
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	17304746	19	0	"PGEN_00001398"	"Ambient"	100
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	17407220	0	26	"PGEN_00001401"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	17407271	3	152	"PGEN_00001401"	"Ambient"	1.93548387096774
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	17407713	0	58	"PGEN_00001401"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	17407735	0	75	"PGEN_00001401"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	17407764	1	73	"PGEN_00001401"	"Ambient"	1.35135135135135
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	17407786	0	62	"PGEN_00001401"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	17461940	0	22	"PGEN_00001403"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	17461943	0	24	"PGEN_00001403"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	17461964	0	20	"PGEN_00001403"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	17462000	0	19	"PGEN_00001403"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	17462003	0	20	"PGEN_00001403"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18071982	1	48	"PGEN_00001422"	"Ambient"	2.04081632653061
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18071987	0	61	"PGEN_00001422"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18080478	1	38	"PGEN_00001422"	"Ambient"	2.56410256410256
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18080520	1	60	"PGEN_00001422"	"Ambient"	1.63934426229508
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18080562	1	51	"PGEN_00001422"	"Ambient"	1.92307692307692
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18080636	2	40	"PGEN_00001422"	"Ambient"	4.76190476190476
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18080646	0	45	"PGEN_00001422"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18080688	2	49	"PGEN_00001422"	"Ambient"	3.92156862745098
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18080730	1	35	"PGEN_00001422"	"Ambient"	2.77777777777778
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18080772	0	16	"PGEN_00001422"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18207965	18	24	"PGEN_00001425"	"Ambient"	42.8571428571429
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18208252	16	31	"PGEN_00001425"	"Ambient"	34.0425531914894
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	0	21	"PGEN_00000925"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	0	21	"PGEN_00000924"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	0	21	"PGEN_00000925"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	1827838	0	21	"PGEN_00000924"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	21	"PGEN_00000924"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	21	"PGEN_00000925"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	21	"PGEN_00000924"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	1827890	0	21	"PGEN_00000925"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18334994	0	22	"PGEN_00001429"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18334999	0	22	"PGEN_00001429"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18335015	0	24	"PGEN_00001429"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18335020	0	24	"PGEN_00001429"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18335036	0	23	"PGEN_00001429"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18335041	0	23	"PGEN_00001429"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18335057	0	24	"PGEN_00001429"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18335062	0	17	"PGEN_00001429"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18434746	23	4	"PGEN_00001430"	"Ambient"	85.1851851851852
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18434943	15	12	"PGEN_00001430"	"Ambient"	55.5555555555556
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18510331	26	9	"PGEN_00001431"	"Ambient"	74.2857142857143
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	18510389	11	24	"PGEN_00001431"	"Ambient"	31.4285714285714
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	19775906	2	251	"PGEN_00001470"	"Ambient"	0.790513833992095
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	19775960	0	186	"PGEN_00001470"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	19775998	13	117	"PGEN_00001470"	"Ambient"	10
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	19788225	17	30	"PGEN_00001471"	"Ambient"	36.1702127659575
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	19788236	19	35	"PGEN_00001471"	"Ambient"	35.1851851851852
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	19788245	24	33	"PGEN_00001471"	"Ambient"	42.1052631578947
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	19788270	29	31	"PGEN_00001471"	"Ambient"	48.3333333333333
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	19788275	26	28	"PGEN_00001471"	"Ambient"	48.1481481481481
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	19922134	2	181	"PGEN_00001480"	"Ambient"	1.09289617486339
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	19922186	0	99	"PGEN_00001480"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	19922225	2	80	"PGEN_00001480"	"Ambient"	2.4390243902439
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20351222	1	59	"PGEN_00001492"	"Ambient"	1.66666666666667
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20351237	1	60	"PGEN_00001492"	"Ambient"	1.63934426229508
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20351269	0	62	"PGEN_00001492"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20351303	0	29	"PGEN_00001492"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	27	"PGEN_00001492"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	27	"PGEN_00001493"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	27	"PGEN_00001492"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360390	0	27	"PGEN_00001493"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	26	"PGEN_00001492"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	26	"PGEN_00001493"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	26	"PGEN_00001492"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360404	0	26	"PGEN_00001493"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360415	1	25	"PGEN_00001493"	"Ambient"	3.84615384615385
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360415	1	25	"PGEN_00001492"	"Ambient"	3.84615384615385
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360415	1	25	"PGEN_00001493"	"Ambient"	3.84615384615385
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360415	1	25	"PGEN_00001492"	"Ambient"	3.84615384615385
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360430	0	27	"PGEN_00001492"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360430	0	27	"PGEN_00001493"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360430	0	27	"PGEN_00001492"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	20360430	0	27	"PGEN_00001493"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	2230985	4	48	"PGEN_00000937"	"Ambient"	7.69230769230769
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	2231240	0	34	"PGEN_00000937"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	2231256	1	36	"PGEN_00000937"	"Ambient"	2.7027027027027
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25329319	0	12	"PGEN_00001636"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25329319	0	12	"PGEN_00001635"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25329319	0	12	"PGEN_00001636"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25329319	0	12	"PGEN_00001635"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25420153	5	33	"PGEN_00001637"	"Ambient"	13.1578947368421
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25420188	5	32	"PGEN_00001637"	"Ambient"	13.5135135135135
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25678378	0	19	"PGEN_00001644"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25678378	0	19	"PGEN_00001645"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25678378	0	19	"PGEN_00001644"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25678378	0	19	"PGEN_00001645"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25678393	5	17	"PGEN_00001644"	"Ambient"	22.7272727272727
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25678393	5	17	"PGEN_00001645"	"Ambient"	22.7272727272727
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25678393	5	17	"PGEN_00001644"	"Ambient"	22.7272727272727
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25678393	5	17	"PGEN_00001645"	"Ambient"	22.7272727272727
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25683520	3	53	"PGEN_00001648"	"Ambient"	5.35714285714286
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25683523	3	56	"PGEN_00001648"	"Ambient"	5.08474576271187
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25683553	2	55	"PGEN_00001648"	"Ambient"	3.50877192982456
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25683561	5	52	"PGEN_00001648"	"Ambient"	8.7719298245614
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25694319	1	75	"PGEN_00001648"	"Ambient"	1.31578947368421
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25694364	0	80	"PGEN_00001648"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25694743	0	22	"PGEN_00001648"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25757947	0	21	"PGEN_00001648"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	25757971	0	19	"PGEN_00001648"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	2602945	2	15	"PGEN_00000946"	"Ambient"	11.7647058823529
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	2602950	2	16	"PGEN_00000946"	"Ambient"	11.1111111111111
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	26060075	0	26	"PGEN_00001659"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	26060091	0	44	"PGEN_00001659"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	26060137	0	41	"PGEN_00001659"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	26060140	0	36	"PGEN_00001659"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	26060318	0	30	"PGEN_00001659"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	26060369	0	40	"PGEN_00001659"	"Ambient"	0
"EPI_120"	"PGA_scaffold18__69_contigs__length_27737463"	26060385	0	41	"PGEN_00001659"	"Ambient"	0
