ID,scaffold,start,end,df_Initial.Treatment,df_Secondary.Treatment,df_Initial.Treatment.Secondary.Treatment,df_Residuals,sumsq_Initial.Treatment,sumsq_Secondary.Treatment,sumsq_Initial.Treatment.Secondary.Treatment,sumsq_Residuals,meansq_Initial.Treatment,meansq_Secondary.Treatment,meansq_Initial.Treatment.Secondary.Treatment,meansq_Residuals,statistic_Initial.Treatment,statistic_Secondary.Treatment,statistic_Initial.Treatment.Secondary.Treatment,statistic_Residuals,p.value_Initial.Treatment,p.value_Secondary.Treatment,p.value_Initial.Treatment.Secondary.Treatment,p.value_Residuals
Scaffold_02:32670677-32670986,Scaffold_02,32670677,32670986,2,1,2,17,0.0740594492124505,0.00327683784128991,0.0866166143932945,0.896540858768659,0.0370297246062253,0.00327683784128991,0.0433083071966472,0.052737697574627,0.702149056731686,0.0621346397736265,0.82120208481539,NA,0.50933336567466,0.806140130153668,0.45661430978647,NA
Scaffold_05:26825951-26826049,Scaffold_05,26825951,26826049,2,1,2,14,0.389262606369964,0.381962239563534,0.226157095124762,1.90998649720273,0.194631303184982,0.381962239563534,0.113078547562381,0.136427606943052,1.42662696756255,2.79974301479153,0.828853852208831,NA,0.272966843674739,0.116467175736602,0.456876667617453,NA
Scaffold_09:24947109-24947356,Scaffold_09,24947109,24947356,2,1,2,18,0.0271619811346777,0.00478910278980412,0.00458930661757742,0.05057159836956,0.0135809905673388,0.00478910278980412,0.00229465330878871,0.00280953324275334,4.83389566660884,1.70459018492011,0.816738265940557,NA,0.0208776744509858,0.208130475827315,0.457591213944125,NA
Scaffold_10:13492066-13492561,Scaffold_10,13492066,13492561,2,1,2,18,0.0636617892434601,0.000677326180482242,0.214212279349141,2.36074277779029,0.0318308946217301,0.000677326180482242,0.107106139674571,0.131152376543905,0.242701622803413,0.00516442170802371,0.816654204041171,NA,0.787031629809195,0.943502695155022,0.457626481126855,NA
Scaffold_05:62832355-62832908,Scaffold_05,62832355,62832908,2,1,2,18,0.0472981950330507,0.000256653855411381,0.123180008915269,1.36146014064881,0.0236490975165254,0.000256653855411381,0.0615900044576345,0.0756366744804892,0.312667071615182,0.00339324616231754,0.814287577827365,NA,0.735386901946271,0.954190053083165,0.458620611828776,NA
Scaffold_08:47928921-47928993,Scaffold_08,47928921,47928993,2,1,2,18,0.0150737142368272,0.0025414946301678,0.00851466737727575,0.0941846748378018,0.0075368571184136,0.0025414946301678,0.00425733368863787,0.00523248193543343,1.44039811535236,0.485714936339724,0.813635620948439,NA,0.262862750980318,0.494748303579823,0.458894895802051,NA
Scaffold_07:42916277-42916686,Scaffold_07,42916277,42916686,2,1,2,18,0.334279573656318,0.00821664874560763,0.175132519710549,1.94224077170629,0.167139786828159,0.00821664874560763,0.0875662598552747,0.107902265094794,1.54899238381441,0.0761489922235569,0.811533101537269,NA,0.239488010378857,0.785728871151527,0.459780686600911,NA
Scaffold_07:33750916-33751257,Scaffold_07,33750916,33751257,2,1,2,18,0.140349354691872,0.0230921872453602,0.0744842814319075,0.82895987496459,0.0701746773459361,0.0230921872453602,0.0372421407159537,0.0460533263869216,1.52377000428496,0.501422786518153,0.808674283439597,NA,0.244703652838989,0.487944751160541,0.460988155093889,NA
Scaffold_01:66465106-66465437,Scaffold_01,66465106,66465437,2,1,2,15,0.0689787841522257,0.161214535647896,0.226578100827919,2.09414932849603,0.0344893920761129,0.161214535647896,0.113289050413959,0.139609955233068,0.247041065363393,1.15474956910315,0.811468281218426,NA,0.78422474178998,0.299539595776339,0.462781870038625,NA
Scaffold_07:1999732-1999905,Scaffold_07,1999732,1999905,2,1,2,18,0.0515042913993166,0.0148378664350289,0.0103770230285033,0.116311052747404,0.0257521456996583,0.0148378664350289,0.00518851151425163,0.00646172515263356,3.98533597319018,2.296270126714,0.802960725145821,NA,0.0369065855928488,0.147048944305119,0.463411941634196,NA
Scaffold_14:6935364-6935588,Scaffold_14,6935364,6935588,2,1,2,18,0.144310655240282,0.144880528843228,0.137986114752564,1.55349672186484,0.0721553276201409,0.144880528843228,0.0689930573762818,0.0863053734369353,0.836046757538984,1.67869650606511,0.799406278297331,NA,0.449570000951442,0.211467355699917,0.46492694004572,NA
Scaffold_01:24305818-24305951,Scaffold_01,24305818,24305951,2,1,2,18,0.116627661785362,0.0224277504061638,0.0216251259572963,0.243464419517098,0.0583138308926811,0.0224277504061638,0.0108125629786482,0.0135258010842832,4.31130330316929,1.65814581084033,0.799402779271402,NA,0.0295255076141166,0.214164099950761,0.464928434131024,NA
Scaffold_15:39378215-39378717,Scaffold_15,39378215,39378717,2,1,2,18,0.00273570397606991,0.000249122845176951,0.00705021413110704,0.0794973300585736,0.00136785198803495,0.000249122845176951,0.00352510706555352,0.00441651833658742,0.309712738358485,0.0564070668773549,0.798164254487691,NA,0.737489871256466,0.814949862604588,0.46545761995063,NA
Scaffold_10:10177946-10178190,Scaffold_10,10177946,10178190,2,1,2,17,0.0724888527057793,0.249477986594268,0.119804661875349,1.27301142473878,0.0362444263528896,0.249477986594268,0.0599023309376747,0.074883024984634,0.4840139185126,3.33156929284655,0.79994539416599,NA,0.624542980983453,0.0855832663179852,0.465561952552429,NA
Scaffold_16:1249351-1249463,Scaffold_16,1249351,1249463,2,1,2,18,0.000508146278311152,0.000654843506396832,0.0364840121741628,0.412347975130333,0.000254073139155576,0.000654843506396832,0.0182420060870814,0.0229082208405741,0.0110909153933758,0.0285855244261047,0.796308286620492,NA,0.988977114960216,0.867625067567374,0.46625187466691,NA
Scaffold_07:33680771-33681033,Scaffold_07,33680771,33681033,2,1,2,16,0.0440207308580612,0.0329187234788706,0.0307574045885224,0.307492085705355,0.0220103654290306,0.0329187234788706,0.0153787022942612,0.0192182553565847,1.1452842633548,1.71288823402962,0.800213235224396,NA,0.342880054060108,0.209098475632187,0.46641695751895,NA
Scaffold_03:55228643-55228705,Scaffold_03,55228643,55228705,2,1,2,17,0.0068000120029659,0.191291090113642,0.273989171409556,2.93131143998273,0.00340000600148295,0.191291090113642,0.136994585704778,0.172430084704866,0.0197181716131639,1.10938349558349,0.794493524371108,NA,0.980497350086502,0.306957237705133,0.467888284078147,NA
Scaffold_18:12384395-12384476,Scaffold_18,12384395,12384476,2,1,2,17,0.336431109148514,0.592124132358547,0.214627056039753,2.29638626471208,0.168215554574257,0.592124132358547,0.107313528019877,0.135081544983063,1.24528894450643,4.38345691436079,0.794435154212454,NA,0.312828091960318,0.0515876623524337,0.467913261016167,NA
Scaffold_14:5560947-5561344,Scaffold_14,5560947,5561344,2,1,2,18,0.0129177734610491,3.63278338790893e-07,0.0125148996968381,0.143018661905151,0.00645888673052456,3.63278338790893e-07,0.00625744984841903,0.00794548121695285,0.812900635488707,4.57213765751262e-05,0.787548252592661,NA,0.459204329210081,0.99467931631752,0.470021083902532,NA
Scaffold_01:7298943-7299045,Scaffold_01,7298943,7299045,2,1,2,18,0.0071781946110478,0.0144237056444235,0.0120740491608166,0.138429108478675,0.0035890973055239,0.0144237056444235,0.00603702458040829,0.00769050602659305,0.466691956694805,1.87552101182258,0.784997054749431,NA,0.634451422038306,0.187689060837582,0.471125153001258,NA
Scaffold_01:80239543-80239561,Scaffold_01,80239543,80239561,2,1,2,14,0.114303508732178,0.0160139313282621,0.138658003259893,1.22193586190447,0.057151754366089,0.0160139313282621,0.0693290016299466,0.0872811329931764,0.654800784615813,0.183475291613299,0.794318305141234,NA,0.534747830273136,0.67492017351618,0.471236928960941,NA
Scaffold_14:15788212-15788374,Scaffold_14,15788212,15788374,2,1,2,15,0.0358354676256902,0.00276221270006286,0.0592247274121239,0.563399899504011,0.0179177338128451,0.00276221270006286,0.029612363706062,0.0375599933002674,0.477043051355325,0.073541352310177,0.788401730248741,NA,0.629716330649528,0.789945101891597,0.472529068476855,NA
Scaffold_06:54069993-54070025,Scaffold_06,54069993,54070025,2,1,2,18,0.114631287884236,0.326905481721352,0.092727048710387,1.06796027697659,0.0573156439421181,0.326905481721352,0.0463635243551935,0.0593311264986992,0.966029929389166,5.50984788277227,0.781436778487763,NA,0.399468833329533,0.0305477327411497,0.472670735627132,NA
Scaffold_18:10897419-10897553,Scaffold_18,10897419,10897553,2,1,2,18,0.0192027629778588,1.30676335342391e-05,0.0175468042387026,0.20217368561037,0.00960138148892941,1.30676335342391e-05,0.00877340211935129,0.0112318714227984,0.854833636133031,0.00116344222991322,0.781116680301656,NA,0.441915170326703,0.973165419241409,0.472809972047471,NA
Scaffold_02:21554502-21554593,Scaffold_02,21554502,21554593,2,1,2,16,0.305108020360604,0.000394308192050218,0.23586842546422,2.40424073041935,0.152554010180302,0.000394308192050218,0.11793421273211,0.15026504565121,1.01523284752733,0.00262408459892578,0.784841293069948,NA,0.384507052450956,0.959779657687487,0.472986272556368,NA
Scaffold_04:21263586-21263718,Scaffold_04,21263586,21263718,2,1,2,18,0.0080052453971826,0.0665832573386781,0.141901647898078,1.63981496497199,0.0040026226985913,0.0665832573386781,0.0709508239490391,0.0911008313873327,0.0439361818946896,0.730874310637041,0.778816426464629,NA,0.957117336982581,0.40383579299131,0.473811878729147,NA
Scaffold_12:38602195-38602309,Scaffold_12,38602195,38602309,2,1,2,15,0.183783231511307,0.125866199622603,0.0777425084692504,0.742514074291907,0.0918916157556536,0.125866199622603,0.0388712542346252,0.0495009382861271,1.85636109005648,2.5427033098861,0.785262978449826,NA,0.190395714559591,0.131654234137278,0.473873303550002,NA
Scaffold_14:3903271-3903296,Scaffold_14,3903271,3903296,2,1,2,18,0.0601463797143416,0.00787838395019412,0.0542813311596257,0.628838076841348,0.0300731898571708,0.00787838395019412,0.0271406655798129,0.0349354487134082,0.860821628594932,0.225512602251775,0.776880405987065,NA,0.439505848179043,0.640582218099502,0.474656967083332,NA
Scaffold_14:18490199-18490438,Scaffold_14,18490199,18490438,2,1,2,16,0.0477216410129764,0.00314677239318996,0.00932699393306449,0.0959088184467756,0.0238608205064882,0.00314677239318996,0.00466349696653224,0.00599430115292348,3.98058420786067,0.524960677301849,0.777988433940763,NA,0.0395271887664929,0.479195348996444,0.475948389651507,NA
Scaffold_18:12384568-12384972,Scaffold_18,12384568,12384972,2,1,2,15,0.314104989746963,0.322764667128671,0.190235517522459,1.83061553841135,0.157052494873481,0.322764667128671,0.0951177587612297,0.12204103589409,1.2868826761662,2.64472244736413,0.779391604343437,NA,0.304928675884866,0.124714133706801,0.476399493043318,NA
Scaffold_14:8408795-8408884,Scaffold_14,8408795,8408884,2,1,2,15,0.0322365517128661,0.0108686222935011,0.062909182265918,0.607187829043148,0.0161182758564331,0.0108686222935011,0.031454591132959,0.0404791886028765,0.39818673280639,0.268499015633154,0.777055870401607,NA,0.678428361994623,0.611898856019663,0.477408695657803,NA
Scaffold_15:5341512-5341578,Scaffold_15,5341512,5341578,2,1,2,18,0.00301929666484918,0.0458529860324297,0.0424935800241616,0.498316182419591,0.00150964833242459,0.0458529860324297,0.0212467900120808,0.027684232356644,0.0545309804142822,1.65628526165095,0.767468996010712,NA,0.947084990095066,0.21441039903749,0.478789053625893,NA
Scaffold_04:32694183-32694191,Scaffold_04,32694183,32694191,2,1,2,12,0.42764803177863,0.198877180249075,0.274876389254343,2.109139444515,0.213824015889315,0.198877180249075,0.137438194627172,0.17576162037625,1.21655692199233,1.13151653827122,0.781957940151894,NA,0.330314206723387,0.308389510467456,0.479487124662723,NA
Scaffold_17:8153161-8153422,Scaffold_17,8153161,8153422,2,1,2,15,0.0491751734235137,0.0632874736894792,0.258343778474198,2.51519457720547,0.0245875867117568,0.0632874736894792,0.129171889237099,0.167679638480365,0.146634301782778,0.377430881072004,0.770349282761755,NA,0.864832636570637,0.54818730249057,0.480319909531836,NA
Scaffold_12:7003037-7003106,Scaffold_12,7003037,7003106,2,1,2,18,0.0980118414588074,0.0033816483296839,0.0748120691639098,0.881583070056799,0.0490059207294037,0.0033816483296839,0.0374060345819549,0.0489768372253777,1.00059382160371,0.069045869869516,0.763749492639199,NA,0.387213497672347,0.795715070507089,0.480433110786746,NA
Scaffold_17:29243859-29244009,Scaffold_17,29243859,29244009,2,1,2,18,0.121355082841461,0.0384488852943917,0.0856010759381797,1.01266106540715,0.0606775414207305,0.0384488852943917,0.0428005379690898,0.0562589480781751,1.07854027658703,0.68342702108409,0.760777430634074,NA,0.361080357340773,0.419233459179408,0.481751300455219,NA
Scaffold_01:82933378-82933752,Scaffold_01,82933378,82933752,2,1,2,17,0.048834255461241,0.0276383195362713,0.172669380287061,1.92547887399163,0.0244171277306205,0.0276383195362713,0.0863346901435305,0.113263463175978,0.215578148910063,0.244017962732866,0.762246603826616,NA,0.808245242349578,0.627640919148468,0.481916704989534,NA
Scaffold_15:13845463-13845708,Scaffold_15,13845463,13845708,2,1,2,18,0.057349242436449,0.0337532359092125,0.0381033862563298,0.451077536835573,0.0286746212182245,0.0337532359092125,0.0190516931281649,0.0250598631575318,1.14424492416297,1.34690423874353,0.760247292988065,NA,0.340568948082367,0.260981577315664,0.481986852884381,NA
Scaffold_03:40603907-40604054,Scaffold_03,40603907,40604054,2,1,2,17,0.00334591039413556,0.00321353248127436,0.00625072389573584,0.0698793666568494,0.00167295519706778,0.00321353248127436,0.00312536194786792,0.00411055097981467,0.406990499639347,0.781776578627724,0.760326769626594,NA,0.671966250727274,0.388932381306068,0.482766601367201,NA
Scaffold_04:31753013-31753060,Scaffold_04,31753013,31753060,2,1,2,17,0.0701605653118,0.00429961519923271,0.0431043520094887,0.487905124098137,0.0350802826559,0.00429961519923271,0.0215521760047444,0.0287003014175375,1.22229666321427,0.149810802913917,0.750939012493254,NA,0.319172513098567,0.703518767594401,0.486946688646888,NA
Scaffold_03:13097297-13097332,Scaffold_03,13097297,13097332,2,1,2,18,0.0168076234966092,0.000199100681243182,0.00978187462630293,0.117558589943628,0.00840381174830462,0.000199100681243182,0.00489093731315146,0.00653103277464599,1.2867508154191,0.0304853287547579,0.748876553205871,NA,0.300385253027768,0.863342427243638,0.487070071872577,NA
Scaffold_07:14622496-14622622,Scaffold_07,14622496,14622622,2,1,2,17,0.0153089987209099,0.447641951821623,0.104550842576623,1.18509891041458,0.00765449936045495,0.447641951821623,0.0522754212883115,0.0697117006126223,0.109802218181276,6.42133168302841,0.749880161133901,NA,0.896641591974092,0.0214009250489901,0.48742069664589,NA
Scaffold_05:42600940-42601146,Scaffold_05,42600940,42601146,2,1,2,18,0.0309203339185165,0.00294550022784739,0.039168602755963,0.471593380474752,0.0154601669592582,0.00294550022784739,0.0195843013779815,0.0261996322485973,0.590090991070531,0.112425250854622,0.747502911191816,NA,0.564648312887987,0.741275888332162,0.487688172188335,NA
Scaffold_01:12315227-12315398,Scaffold_01,12315227,12315398,2,1,2,17,0.00285901203404186,0.0495391553560636,0.0624618258328463,0.709609919023176,0.00142950601702093,0.0495391553560636,0.0312309129164232,0.0417417599425398,0.0342464241802152,1.18680083025386,0.748193486796305,NA,0.966399837783514,0.291178341091607,0.488176822800068,NA
Scaffold_04:19225532-19225654,Scaffold_04,19225532,19225654,2,1,2,18,0.208957979905892,0.0761596309114827,0.0606206901290477,0.735877662354067,0.104478989952946,0.0761596309114827,0.0303103450645238,0.0408820923530037,2.55561748285297,1.86290932112448,0.741408849693987,NA,0.105449413713209,0.18910876893831,0.490440858792289,NA
Scaffold_08:60439516-60439658,Scaffold_08,60439516,60439658,2,1,2,18,0.00467838645635021,0.00023335568922426,0.0864906082500452,1.05025665834208,0.0023391932281751,0.00023335568922426,0.0432453041250226,0.0583475921301153,0.0400906557199258,0.00399940564306194,0.741166902459067,NA,0.960787875231789,0.950271707219683,0.490550502062437,NA
Scaffold_03:43772942-43773146,Scaffold_03,43772942,43773146,2,1,2,15,0.216780389986123,0.10122136529392,0.266463886363944,2.68790134332216,0.108390194993061,0.10122136529392,0.133231943181972,0.179193422888144,0.604878199467849,0.564872101121171,0.74350911453451,NA,0.558934324450083,0.463933841705792,0.492173874707332,NA
Scaffold_11:32932916-32932965,Scaffold_11,32932916,32932965,2,1,2,18,0.0400892126212279,0.0939206946286522,0.0483172776628934,0.593978168682812,0.020044606310614,0.0939206946286522,0.0241586388314467,0.0329987871490451,0.607434637524064,2.84618626146597,0.732106871756521,NA,0.555540388823848,0.108843742686136,0.494675908554137,NA
Scaffold_06:57201333-57201646,Scaffold_06,57201333,57201646,2,1,2,18,0.00196624238081183,0.0155676541825833,0.0190136057619234,0.234447083328051,0.000983121190405913,0.0155676541825833,0.00950680288096169,0.0130248379626695,0.0754804929799233,1.1952282421633,0.729897977096464,NA,0.927589739798636,0.288693407647558,0.495687544831229,NA
Scaffold_01:34980439-34980739,Scaffold_01,34980439,34980739,2,1,2,17,0.173470149368904,0.0831734356526931,0.139787020843097,1.62985027315728,0.0867350746844519,0.0831734356526931,0.0698935104215487,0.0958735454798402,0.904682039767583,0.867532698790016,0.729017687535563,NA,0.423287917924263,0.364678991649549,0.496866026768732,NA
Scaffold_10:53866475-53866485,Scaffold_10,53866475,53866485,2,1,2,16,0.275913924356325,0.169536223261199,0.155571994181507,1.70298660776668,0.137956962178162,0.169536223261199,0.0777859970907536,0.106436662985418,1.29614136998135,1.59283670218435,0.730819577661982,NA,0.300814065580549,0.225008994900474,0.496912345847809,NA
Scaffold_06:54116077-54116804,Scaffold_06,54116077,54116804,2,1,2,18,0.0925533130147805,0.204917323225986,0.102922065404866,1.27739198827786,0.0462766565073902,0.204917323225986,0.0514610327024332,0.0709662215709924,0.652094129896666,2.88753323327201,0.725148268616122,NA,0.53282997350434,0.106483900430603,0.497870625609792,NA
Scaffold_01:22426311-22426630,Scaffold_01,22426311,22426630,2,1,2,18,0.0133334057670727,0.0129031248944069,0.0108546574386002,0.134955559759239,0.00666670288353634,0.0129031248944069,0.00542732871930011,0.00749753109773551,0.889186426389068,1.72098317782291,0.723882121801313,NA,0.428289579733764,0.206052337997786,0.498454379250551,NA
Scaffold_09:6120262-6120309,Scaffold_09,6120262,6120309,2,1,2,18,0.0368487534765276,0.0205310165412837,0.0274917064626795,0.343398117087176,0.0184243767382638,0.0205310165412837,0.0137458532313398,0.0190776731715098,0.965755968908117,1.07618032643228,0.720520427609986,NA,0.39956767744927,0.313289623204887,0.500007972972568,NA
Scaffold_14:3434511-3434702,Scaffold_14,3434511,3434702,2,1,2,18,0.0338588466483515,0.0106010778838548,0.0267634615223419,0.334464530144897,0.0169294233241757,0.0106010778838548,0.013381730761171,0.0185813627858276,0.911096969544566,0.570522087429477,0.720169500774049,NA,0.419843136221119,0.459821846597685,0.500170462321826,NA
Scaffold_09:2525347-2525409,Scaffold_09,2525347,2525409,2,1,2,18,0.0126914397881416,7.86549240216627e-06,0.0162187196736737,0.202775303290202,0.00634571989407078,7.86549240216627e-06,0.00810935983683684,0.0112652946272335,0.56329817408683,0.000698205653951715,0.719853328756511,NA,0.579046329809813,0.97921023292726,0.500316909422351,NA
Scaffold_17:24091413-24092029,Scaffold_17,24091413,24092029,2,1,2,18,0.0474209188262636,0.108437433683665,0.0494150777184778,0.617870321094757,0.0237104594131318,0.108437433683665,0.0247075388592389,0.0343261289497087,0.690740847820913,3.15903473539172,0.719788091906256,NA,0.5140078687733,0.0924086031850728,0.500347132280855,NA
Scaffold_18:11431319-11431694,Scaffold_18,11431319,11431694,2,1,2,18,0.0107542296714684,9.96965493414275e-05,0.00483872832676306,0.0606112789407954,0.00537711483573418,9.96965493414275e-05,0.00241936416338153,0.00336729327448863,1.59686561205476,0.029607325888942,0.718489292783369,NA,0.229924761449162,0.865304034946325,0.500949260971103,NA
Scaffold_14:41137202-41137387,Scaffold_14,41137202,41137387,2,1,2,18,0.362278266065948,0.094574946801509,0.257237564100537,3.22777856572317,0.181139133032974,0.094574946801509,0.128618782050268,0.179321031429065,1.01013880853472,0.527405770800066,0.717254306565522,NA,0.383903159910848,0.477037678590655,0.501522552577105,NA
Scaffold_02:54949548-54949678,Scaffold_02,54949548,54949678,2,1,2,18,0.0196945393199948,0.00791974315932679,0.0234354690569459,0.295050307239444,0.00984726965999739,0.00791974315932679,0.011717734528473,0.0163916837355247,0.600747904783937,0.483156171575152,0.714858504930633,NA,0.559032412969977,0.495872194458752,0.502636785016866,NA
Scaffold_01:66292972-66293004,Scaffold_01,66292972,66293004,2,1,2,18,0.134463032142478,0.0408095487587468,0.119482053936796,1.5095609309414,0.0672315160712392,0.0408095487587468,0.0597410269683978,0.083864496163411,0.80166839541059,0.486612936649961,0.712351825878638,NA,0.46396213090278,0.494354925034486,0.503805529284816,NA
Scaffold_15:24572794-24572850,Scaffold_15,24572794,24572850,2,1,2,18,0.123163011738207,0.0295570808942203,0.134834083851111,1.70924131567326,0.0615815058691035,0.0295570808942203,0.0674170419255555,0.0949578508707364,0.648514107095081,0.311265267939304,0.709968068015024,NA,0.534611946680791,0.583777911716916,0.504919762963071,NA
Scaffold_16:916412-916677,Scaffold_16,916412,916677,2,1,2,18,0.0352816244839094,0.0038786253144196,0.0386888842826962,0.490809620613625,0.0176408122419547,0.0038786253144196,0.0193444421413481,0.0272672011452014,0.646960872442135,0.142245083892748,0.709439961891814,NA,0.535387135387327,0.710468992173461,0.505166984550101,NA
Scaffold_10:6129563-6129819,Scaffold_10,6129563,6129819,2,1,2,14,0.0790318950778703,0.000613857401965782,0.210682966420089,2.0643750345729,0.0395159475389352,0.000613857401965782,0.105341483210045,0.14745535961235,0.267985834104775,0.00416300501778688,0.714395756702096,NA,0.768754684059436,0.949467347203701,0.506492333434091,NA
Scaffold_14:35697357-35697972,Scaffold_14,35697357,35697972,2,1,2,18,0.0996003415769975,0.00776700491147801,0.01014265720362,0.129394112754299,0.0498001707884987,0.00776700491147801,0.00507132860181,0.00718856181968329,6.92769597558985,1.08046715133072,0.705471932914869,NA,0.00587226936215517,0.312355079373406,0.507028840076043,NA
Scaffold_02:29903626-29904049,Scaffold_02,29903626,29904049,2,1,2,18,0.0106219356826769,0.074862487808438,0.0613596460778255,0.782859156051667,0.00531096784133845,0.074862487808438,0.0306798230389127,0.0434921753362037,0.122113180136049,1.72128635161923,0.705410175548847,NA,0.885775121035989,0.206014152253971,0.507057877701338,NA
Scaffold_04:54103357-54103563,Scaffold_04,54103357,54103563,2,1,2,18,0.0395299117550961,0.00265214514396016,0.0403806527183288,0.516404863635915,0.0197649558775481,0.00265214514396016,0.0201903263591644,0.0286891590908842,0.68893465350221,0.0924441575843494,0.703761525222946,NA,0.514870896172475,0.764579429351279,0.507833738200416,NA
Scaffold_14:4515985-4516637,Scaffold_14,4515985,4516637,2,1,2,17,0.736221376938535,1.89273943998913e-07,0.209090977570903,2.53076744671136,0.368110688469268,1.89273943998913e-07,0.104545488785451,0.148868673335963,2.47272095747455,1.27141553530047e-06,0.702266544348898,NA,0.114127162893576,0.999113455162001,0.509278094645987,NA
Scaffold_15:43650701-43650920,Scaffold_15,43650701,43650920,2,1,2,18,0.00370092682931045,0.000162928279158152,0.0125433489990293,0.161188293316846,0.00185046341465522,0.000162928279158152,0.00627167449951465,0.00895490518426923,0.206642435243856,0.0181943053338367,0.700361910088326,NA,0.81521299993611,0.894198673813287,0.509437776608365,NA
Scaffold_05:40733834-40733937,Scaffold_05,40733834,40733937,2,1,2,14,0.342691777852032,0.568707135064379,0.248319204513991,2.45852420363348,0.171345888926016,0.568707135064379,0.124159602256995,0.175608871688106,0.975724559237185,3.23848749552042,0.707023518023121,NA,0.401139334205979,0.0935094473981583,0.509893517258033,NA
Scaffold_06:1246284-1246807,Scaffold_06,1246284,1246807,2,1,2,18,0.241454777881224,0.0939304611923888,0.0611559387912937,0.788496719767962,0.120727388940612,0.0939304611923888,0.0305779693956469,0.0438053733204423,2.75599497937101,2.14426802176241,0.698041520430948,NA,0.0903333377969529,0.160350277681867,0.510535836970013,NA
Scaffold_15:34411874-34411952,Scaffold_15,34411874,34411952,2,1,2,18,0.0477306681450098,0.000428216194334309,0.115871994281113,1.49632463119843,0.0238653340725049,0.000428216194334309,0.0579359971405564,0.0831291461776903,0.28708744369264,0.00515121607792034,0.69693963915757,NA,0.753818466852614,0.943574843338881,0.511058192574073,NA
Scaffold_07:14651235-14651423,Scaffold_07,14651235,14651423,2,1,2,15,0.00809212654643368,0.0167211117549317,0.0222480743438949,0.238588473182927,0.00404606327321684,0.0167211117549317,0.0111240371719475,0.0159058982121951,0.254375026121738,1.05125227961735,0.699365545003841,NA,0.778679009325557,0.321470396586898,0.512398218211199,NA
Scaffold_03:50977553-50977676,Scaffold_03,50977553,50977676,2,1,2,15,0.00685898443842858,0.216448465572369,0.0561843345278342,0.60302630940861,0.00342949221921429,0.216448465572369,0.0280921672639171,0.040201753960574,0.0853070297026744,5.38405527740508,0.698779642586421,NA,0.918672555979359,0.0348250815077767,0.512672910088439,NA
Scaffold_04:2168538-2168716,Scaffold_04,2168538,2168716,2,1,2,15,0.0129950500670261,0.00517835619484151,0.0363271830100492,0.39036304809309,0.00649752503351305,0.00517835619484151,0.0181635915050246,0.026024203206206,0.249672390813625,0.198982314801732,0.69794995685759,NA,0.782229875399181,0.661915209330967,0.513062181797475,NA
Scaffold_04:57954262-57954742,Scaffold_04,57954262,57954742,2,1,2,18,0.00171009865449275,0.0184078028676261,0.0113909335967929,0.148849404209956,0.000855049327246377,0.0184078028676261,0.00569546679839647,0.00826941134499755,0.103399056060215,2.22601127210361,0.688739084414013,NA,0.902298753190584,0.153022786072258,0.514964438650092,NA
Scaffold_10:20552321-20552565,Scaffold_10,20552321,20552565,2,1,2,17,0.0474983608545289,0.0242632108303986,0.014334754261645,0.17674087822978,0.0237491804272645,0.0242632108303986,0.0071673771308225,0.0103965222488106,2.28433892208343,2.33378145592622,0.689401413212237,NA,0.132225701522432,0.144985651067002,0.515370403137323,NA
Scaffold_03:54852314-54852549,Scaffold_03,54852314,54852549,2,1,2,18,0.0257233598300789,0.00404578709866495,0.0231500040246696,0.302957249738052,0.0128616799150395,0.00404578709866495,0.0115750020123348,0.0168309583187807,0.764168009416782,0.240377702923219,0.687720912446139,NA,0.480247809425123,0.629856245214061,0.515451744750635,NA
Scaffold_17:20858206-20858280,Scaffold_17,20858206,20858280,2,1,2,16,0.35186711195901,0.00677999069844974,0.164141708031832,1.90699984782856,0.175933555979505,0.00677999069844974,0.082070854015916,0.119187490489285,1.476107561769,0.0568850864349665,0.688586140030308,NA,0.258035846404584,0.814516537202118,0.516567414234086,NA
Scaffold_05:29994198-29994274,Scaffold_05,29994198,29994274,2,1,2,18,0.197358777933626,0.039519178675574,0.0866351629002278,1.13821549279136,0.098679388966813,0.039519178675574,0.0433175814501139,0.0632341940439646,1.56053841531063,0.624965325692262,0.685034135486833,NA,0.237141759938141,0.43950023810421,0.516740121703496,NA
Scaffold_07:30575582-30575631,Scaffold_07,30575582,30575631,2,1,2,18,0.0305923952494544,0.155936167921711,0.0672925048181739,0.88501895155444,0.0152961976247272,0.155936167921711,0.033646252409087,0.0491677195308022,0.311102442226237,3.17151516095884,0.684315903405048,NA,0.736499813647377,0.091816267616248,0.517085137822091,NA
Scaffold_05:15801366-15801421,Scaffold_05,15801366,15801421,2,1,2,17,0.220038847995375,0.0121235961079551,0.07220815893271,0.900248446615024,0.110019423997688,0.0121235961079551,0.036104079466355,0.0529557909773544,2.0775711582655,0.228938061054354,0.681777739507173,NA,0.155876356420668,0.638408031562591,0.519019021917363,NA
Scaffold_01:85926707-85926933,Scaffold_01,85926707,85926933,2,1,2,18,0.0121799527629808,0.00655324644882318,0.0366145246248253,0.484639506750695,0.00608997638149041,0.00655324644882318,0.0183072623124126,0.0269244170417053,0.226187864051325,0.243394181522013,0.679950183658764,NA,0.799801001434257,0.627730530176882,0.519187806724551,NA
