ID,scaffold,start,end,df_Initial.Treatment,df_Secondary.Treatment,df_Initial.Treatment.Secondary.Treatment,df_Residuals,sumsq_Initial.Treatment,sumsq_Secondary.Treatment,sumsq_Initial.Treatment.Secondary.Treatment,sumsq_Residuals,meansq_Initial.Treatment,meansq_Secondary.Treatment,meansq_Initial.Treatment.Secondary.Treatment,meansq_Residuals,statistic_Initial.Treatment,statistic_Secondary.Treatment,statistic_Initial.Treatment.Secondary.Treatment,statistic_Residuals,p.value_Initial.Treatment,p.value_Secondary.Treatment,p.value_Initial.Treatment.Secondary.Treatment,p.value_Residuals
Scaffold_16:12769572-12769724,Scaffold_16,12769572,12769724,2,1,2,18,0.00668632191246845,0.00132821407939257,0.0359700399251553,0.586190528335093,0.00334316095623423,0.00132821407939257,0.0179850199625776,0.0325661404630607,0.1026575734397,0.0407851240738565,0.552261327466108,NA,0.902960462352373,0.842218138259786,0.585095594273383,NA
Scaffold_08:55084550-55084652,Scaffold_08,55084550,55084652,2,1,2,17,0.125157442944521,0.0413826423517957,0.22929350272184,3.52872924638563,0.0625787214722604,0.0413826423517957,0.11464675136092,0.207572308610919,0.301479141852009,0.199364947226004,0.552321993854286,NA,0.743597162230867,0.660869389664978,0.585599805011297,NA
Scaffold_03:50311812-50311830,Scaffold_03,50311812,50311830,2,1,2,18,0.0897021654954907,0.00275932197042673,0.0139983338750403,0.228634883789183,0.0448510827477454,0.00275932197042673,0.00699916693752017,0.012701937988288,3.53104249045312,0.217236296773847,0.551031420872459,NA,0.0508507966972922,0.646744539610131,0.585774039674709,NA
Scaffold_03:30717014-30717435,Scaffold_03,30717014,30717435,2,1,2,18,0.0590100554354197,0.00184199898113944,0.0230274706123528,0.376701093394915,0.0295050277177098,0.00184199898113944,0.0115137353061764,0.0209278385219397,1.40984591823844,0.0880166854884884,0.550163615516527,NA,0.269888185177127,0.770109941458677,0.586253267474263,NA
Scaffold_18:17978108-17978193,Scaffold_18,17978108,17978193,2,1,2,18,0.111443464633983,0.0206655027852503,0.0351864658642303,0.576795192854658,0.0557217323169914,0.0206655027852503,0.0175932329321152,0.0320441773808143,1.73890350358482,0.644906640593723,0.549030568737542,NA,0.20395911802734,0.432416458450224,0.586879625255158,NA
Scaffold_07:30581672-30581788,Scaffold_07,30581672,30581788,2,1,2,18,0.0846447988412209,0.0177343296404862,0.0670276286807445,1.09903048818626,0.0423223994206105,0.0177343296404862,0.0335138143403723,0.0610572493436813,0.69315928698957,0.290454120208766,0.548891650059905,NA,0.512854817270065,0.596533067704933,0.586956471825504,NA
Scaffold_15:17884576-17884599,Scaffold_15,17884576,17884599,2,1,2,18,0.00337738438114978,0.00121751866302541,0.00195345279248841,0.0320771386941018,0.00168869219057489,0.00121751866302541,0.000976726396244204,0.00178206326078343,0.947605075384645,0.683207319189196,0.548087387096918,NA,0.406177411661561,0.419306856440558,0.587401591121034,NA
Scaffold_01:34977656-34977733,Scaffold_01,34977656,34977733,2,1,2,18,0.184383251373403,0.02100854068939,0.0649936605972373,1.06918867222461,0.0921916256867016,0.02100854068939,0.0324968302986186,0.059399370679145,1.55206401402279,0.353682883323308,0.547090481381619,NA,0.238861321240983,0.559438005675479,0.587953849199479,NA
Scaffold_01:8174190-8174815,Scaffold_01,8174190,8174815,2,1,2,18,0.734428814325011,0.106067338598609,0.159165062732438,2.61926493200032,0.367214407162505,0.106067338598609,0.0795825313662192,0.145514718444462,2.52355508149272,0.728911410010328,0.546903654949469,NA,0.108119554248208,0.404455453366669,0.588057410029675,NA
Scaffold_05:60985730-60985906,Scaffold_05,60985730,60985906,2,1,2,16,0.33354237218474,0.00195035254455539,0.097344449081656,1.41897249885345,0.16677118609237,0.00195035254455539,0.048672224540828,0.0886857811783405,1.8804726516081,0.0219917163568011,0.548816550907431,NA,0.184713285291019,0.883962010638663,0.588128079384822,NA
Scaffold_01:46681977-46682091,Scaffold_01,46681977,46682091,2,1,2,17,0.467940510000519,0.272862006174976,0.253418893846685,3.94169364178912,0.23397025500026,0.272862006174976,0.126709446923342,0.231864331869948,1.00908256614257,1.17681751209592,0.546480978343894,NA,0.385374179163045,0.293150023374847,0.588821469190999,NA
Scaffold_13:12865314-12865372,Scaffold_13,12865314,12865372,2,1,2,18,0.200027907668756,0.0314575881173735,0.0658808136773945,1.10390269171951,0.100013953834378,0.0314575881173735,0.0329404068386973,0.0613279273177504,1.63080603256309,0.512940669825452,0.537119193153675,NA,0.223401887115114,0.48305779614892,0.59350952251521,NA
Scaffold_02:40903547-40903814,Scaffold_02,40903547,40903814,2,1,2,15,0.0260991074871131,0.00181557917061241,0.0313717191690947,0.43708268637042,0.0130495537435565,0.00181557917061241,0.0156858595845473,0.029138845758028,0.447840448174282,0.0623078616664904,0.53831437644457,NA,0.647278116648122,0.806270795570386,0.594596119320807,NA
Scaffold_04:11737782-11737879,Scaffold_04,11737782,11737879,2,1,2,16,0.020335484722197,0.0763091861849691,0.0229727332926314,0.343955716951728,0.0101677423610985,0.0763091861849691,0.0114863666463157,0.021497232309483,0.472979135858956,3.54972142861884,0.53431839415201,NA,0.631583535505508,0.0778583085726832,0.596168692820998,NA
Scaffold_17:15585431-15585709,Scaffold_17,15585431,15585709,2,1,2,18,0.00428827450693056,0.000546941136756224,0.0443060175755993,0.74962085990591,0.00214413725346528,0.000546941136756224,0.0221530087877997,0.0416456033281061,0.0514853209490719,0.0131332263924029,0.53194111784782,NA,0.949956944555723,0.910030621615382,0.596417567210096,NA
Scaffold_01:8256721-8257612,Scaffold_01,8256721,8257612,2,1,2,18,0.485380552393379,0.000270232543027169,0.031084528957842,0.530491005770784,0.24269027619669,0.000270232543027169,0.015542264478921,0.0294717225428213,8.23468244328336,0.00916921441000032,0.5273619299428,NA,0.00288770625262666,0.92477237578939,0.599002467650828,NA
Scaffold_16:1810499-1810688,Scaffold_16,1810499,1810688,2,1,2,18,0.249426512179858,0.238266676911963,0.117495181400787,2.01007651114994,0.124713256089929,0.238266676911963,0.0587475907003937,0.111670917286108,1.11679261817475,2.13365021710629,0.526077801885326,NA,0.348977122002204,0.16133327689426,0.599729576644279,NA
Scaffold_06:6356185-6356449,Scaffold_06,6356185,6356449,2,1,2,18,0.00259825952675986,0.00330780718886729,0.0177946644861425,0.305956760432993,0.00129912976337993,0.00330780718886729,0.00889733224307125,0.016997597801833,0.0764301978741864,0.194604392187147,0.523446450892713,NA,0.926716586924619,0.664364783590578,0.601222586398649,NA
Scaffold_08:58717088-58717142,Scaffold_08,58717088,58717142,2,1,2,17,0.309340556326371,0.386374713927915,0.174353015348943,2.83396310022055,0.154670278163186,0.386374713927915,0.0871765076744714,0.166703711777679,0.927815442822643,2.31773311948324,0.522942811199864,NA,0.41454029707949,0.146290286537774,0.60200642754251,NA
Scaffold_02:55303963-55304116,Scaffold_02,55303963,55304116,2,1,2,18,0.0246944226355067,0.0043444067733798,0.036861936580178,0.635652959569724,0.0123472113177534,0.0043444067733798,0.018430968290089,0.0353140533094291,0.349640161936793,0.12302203701493,0.521915967238114,NA,0.709624360391337,0.729851113802347,0.602092871171081,NA
Scaffold_17:19665489-19665560,Scaffold_17,19665489,19665560,2,1,2,18,0.0790835389570139,0.00284398591461179,0.0678159467810282,1.1748190030399,0.039541769478507,0.00284398591461179,0.0339079733905141,0.0652677223911054,0.60583957934919,0.0435741559598127,0.519521321539712,NA,0.556371172245412,0.836991917251797,0.603457357458066,NA
Scaffold_03:44678453-44678629,Scaffold_03,44678453,44678629,2,1,2,18,0.0177957871983175,0.00308772190327585,0.217540826193767,3.77017391131442,0.00889789359915875,0.00308772190327585,0.108770413096884,0.209454106184134,0.0424813519355714,0.0147417587534015,0.519304276619251,NA,0.958504130532873,0.904706987979704,0.603581200931014,NA
Scaffold_11:32714280-32714652,Scaffold_11,32714280,32714652,2,1,2,18,0.057698633872856,0.00679540343119085,0.0582336935835153,1.01008510018422,0.028849316936428,0.00679540343119085,0.0291168467917577,0.0561158388991233,0.514102925348564,0.121095996504777,0.518870382461886,NA,0.606557499119371,0.731885262167038,0.603828860885889,NA
Scaffold_06:55154804-55154952,Scaffold_06,55154804,55154952,2,1,2,18,0.177942222175728,0.000496570999131222,0.0760401151558465,1.32019911834559,0.0889711110878638,0.000496570999131222,0.0380200575779233,0.0733443954636439,1.21305943726765,0.00677040141911549,0.518377134852375,NA,0.320464443633428,0.935330200304203,0.604110536000879,NA
Scaffold_03:4271591-4271639,Scaffold_03,4271591,4271639,2,1,2,15,0.0203949561111201,0.0794374444703511,0.164267738274555,2.37041940780389,0.01019747805556,0.0794374444703511,0.0821338691372776,0.15802796052026,0.0645295808538433,0.502679679018998,0.519742638371567,NA,0.937767190518106,0.4891989925178,0.605001203728178,NA
Scaffold_14:17566900-17567040,Scaffold_14,17566900,17567040,2,1,2,18,0.0342854954488192,0.00417278945597317,0.00724016155589871,0.126332422973716,0.0171427477244096,0.00417278945597317,0.00362008077794935,0.00701846794298424,2.4425199151256,0.594544206780105,0.515793590190582,NA,0.115209287888041,0.450671034286727,0.605588288041705,NA
Scaffold_06:55153399-55153435,Scaffold_06,55153399,55153435,2,1,2,18,0.0250803724250462,0.000242357672825383,0.0280619829163251,0.491460440633173,0.0125401862125231,0.000242357672825383,0.0140309914581626,0.0273033578129541,0.459290988985003,0.00887647865459231,0.513892523926327,NA,0.638932993582012,0.92597916671647,0.606678236940547,NA
Scaffold_04:3369763-3369853,Scaffold_04,3369763,3369853,2,1,2,17,0.00110194243701863,0.00402183628111615,0.113370116426975,1.87617196677516,0.000550971218509316,0.00402183628111615,0.0566850582134873,0.110363056869127,0.00499235191684369,0.0364418709957028,0.513623487982094,NA,0.995021547381878,0.850867113599199,0.607317587253122,NA
Scaffold_08:45357274-45357358,Scaffold_08,45357274,45357358,2,1,2,15,0.0354284968849097,0.000752125134407828,0.240128999462521,3.50270534257082,0.0177142484424548,0.000752125134407828,0.120064499731261,0.233513689504721,0.0758595715738399,0.00322090381939951,0.514164715507325,NA,0.927299672752484,0.955491042169966,0.608166499297037,NA
Scaffold_01:88434636-88434825,Scaffold_01,88434636,88434825,2,1,2,18,0.00984148788511162,0.00164821697893222,0.0095079033371871,0.167794468903578,0.00492074394255581,0.00164821697893222,0.00475395166859355,0.00932191493908769,0.527868359098907,0.176810986766366,0.509975868655459,NA,0.598715982748196,0.679105541511227,0.608930672673903,NA
Scaffold_12:3014017-3014187,Scaffold_12,3014017,3014187,2,1,2,15,0.157104318745127,0.0018976103322443,0.130575754997053,1.91366689860447,0.0785521593725633,0.0018976103322443,0.0652878774985266,0.127577793240298,0.615719690531149,0.0148741429370084,0.511749543868925,NA,0.553358629127285,0.904549923251668,0.609542852533093,NA
Scaffold_14:6531055-6531319,Scaffold_14,6531055,6531319,2,1,2,18,0.289928326230529,0.0503982952418452,0.0723976035644582,1.28466996537292,0.144964163115264,0.0503982952418452,0.0361988017822291,0.0713705536318288,2.0311480819257,0.706149702884878,0.5071951938185,NA,0.160175524086265,0.41174862519998,0.61053545560913,NA
Scaffold_18:16316109-16316319,Scaffold_18,16316109,16316319,2,1,2,18,0.00130348444469174,0.00607149644542749,0.00493179747695406,0.0880279426645437,0.000651742222345872,0.00607149644542749,0.00246589873847703,0.00489044125914131,0.133268592302918,1.24150278547534,0.504228270581458,NA,0.876085552296689,0.279838930258164,0.612252909949007,NA
Scaffold_10:11398682-11398764,Scaffold_10,11398682,11398764,2,1,2,17,0.0152132396343899,0.0369551515251709,0.02828303321201,0.476582183315018,0.00760661981719494,0.0369551515251709,0.014141516606005,0.028034246077354,0.271333132919153,1.31821456597055,0.504437200379306,NA,0.765602283355014,0.266813020771218,0.612604233331124,NA
Scaffold_01:7298280-7298351,Scaffold_01,7298280,7298351,2,1,2,17,0.00170268133434744,0.00071585206778845,0.00918642688539711,0.154925886869328,0.000851340667173719,0.00071585206778845,0.00459321344269856,0.00911328746290165,0.0934175148802619,0.0785503662320034,0.504012790268781,NA,0.911277423005621,0.782653563441195,0.612849718525284,NA
Scaffold_02:2609908-2609948,Scaffold_02,2609908,2609948,2,1,2,17,0.0385632818001563,0.00128141551865274,0.0342388529641252,0.57837372370748,0.0192816409000782,0.00128141551865274,0.0171194264820626,0.0340219837474988,0.566740641673949,0.0376643386865102,0.503187192408237,NA,0.577731078345585,0.848418854912842,0.613327571774684,NA
Scaffold_02:50890712-50890755,Scaffold_02,50890712,50890755,2,1,2,18,0.257667453911916,0.18242717906485,0.124397809356433,2.23007173101827,0.128833726955958,0.18242717906485,0.0621989046782164,0.12389287394546,1.039880041952,1.47245901443176,0.502037790370395,NA,0.373788443916718,0.240641609870133,0.613524351634347,NA
Scaffold_11:706872-706904,Scaffold_11,706872,706904,2,1,2,16,0.138665006996823,0.147151903179337,0.057708974595916,0.916843021012705,0.0693325034984115,0.147151903179337,0.028854487297958,0.0573026888132941,1.20993455864372,2.5679755387883,0.503545084803487,NA,0.324091425749124,0.128602970662105,0.613648598790733,NA
Scaffold_07:41688483-41688699,Scaffold_07,41688483,41688699,2,1,2,18,0.0150418957619999,0.0558033199845809,0.0564577213253807,1.01292192204354,0.00752094788099997,0.0558033199845809,0.0282288606626904,0.0562734401135298,0.133650046377593,0.991645790127625,0.501637372901667,NA,0.875756310950553,0.332539782085202,0.613757086842287,NA
Scaffold_11:34591271-34591318,Scaffold_11,34591271,34591318,2,1,2,18,0.151915229833475,0.00633974913058268,0.0611990365508285,1.10262007634576,0.0759576149167373,0.00633974913058268,0.0305995182754142,0.0612566709080976,1.23998927448564,0.103494836343524,0.499529566687067,NA,0.312958728879848,0.751381207801036,0.614983828445133,NA
Scaffold_17:29244143-29244181,Scaffold_17,29244143,29244181,2,1,2,16,0.0553550324711083,0.00562649144954717,0.0711759195581575,1.14356630662377,0.0276775162355542,0.00562649144954717,0.0355879597790787,0.0714728941639856,0.387244934730803,0.0787220318326259,0.497922466906498,NA,0.685117858089452,0.782632316436633,0.616904276670704,NA
Scaffold_06:11138440-11138541,Scaffold_06,11138440,11138541,2,1,2,17,0.102276125891218,0.139482007878962,0.09810064517658,1.68342147227696,0.0511380629456089,0.139482007878962,0.04905032258829,0.09902479248688,0.516416764542923,1.4085564268912,0.495333757905009,NA,0.605720199874406,0.251617191140804,0.617893993143388,NA
Scaffold_12:9341537-9341586,Scaffold_12,9341537,9341586,2,1,2,16,0.101202692201206,0.000563370517575723,0.0838417679263281,1.3517394306217,0.0506013461006031,0.000563370517575723,0.041920883963164,0.084483714413856,0.598947932766366,0.00666839190824363,0.496200767852232,NA,0.56125127648009,0.935929718769846,0.617905078942006,NA
Scaffold_01:40396775-40396904,Scaffold_01,40396775,40396904,2,1,2,17,0.04908467320848,0.00243382965519781,0.0153207204704297,0.262939002864024,0.02454233660424,0.00243382965519781,0.00766036023521485,0.015467000168472,1.58675478999911,0.157356282969398,0.495271232415821,NA,0.233439009196907,0.696537653755647,0.617930501060387,NA
Scaffold_17:15397976-15398018,Scaffold_17,15397976,15398018,2,1,2,17,0.2882096231513,0.199079618721411,0.0508112222832803,0.872761975063643,0.14410481157565,0.199079618721411,0.0254056111416401,0.0513389397096261,2.80693002992873,3.87775088163895,0.494860456513802,NA,0.0884363640890524,0.0654509219872726,0.618170408359712,NA
Scaffold_02:52936411-52936721,Scaffold_02,52936411,52936721,2,1,2,18,0.0259395393103099,0.0328079891083664,0.0495124050384537,0.902288003088958,0.0129697696551549,0.0328079891083664,0.0247562025192269,0.0501271112827199,0.258737623678426,0.65449590588469,0.493868525150002,NA,0.774848132707348,0.429074350732303,0.618292056121252,NA
Scaffold_07:42237010-42237084,Scaffold_07,42237010,42237084,2,1,2,18,0.0226808396061438,0.0175103466636079,0.0194356812862427,0.355416324112643,0.0113404198030719,0.0175103466636079,0.00971784064312137,0.0197453513395913,0.574333654946587,0.886808563821201,0.492158406097145,NA,0.573067213427819,0.358811578855156,0.619295309279289,NA
Scaffold_15:5198537-5198596,Scaffold_15,5198537,5198596,2,1,2,16,0.749103943366622,0.0538944973709165,0.169947041453434,2.76006119994133,0.374551971683311,0.0538944973709165,0.0849735207267172,0.172503824996333,2.17126763242075,0.312424941140071,0.492589197535321,NA,0.146460071198692,0.583935243342705,0.620010379904404,NA
Scaffold_14:5559349-5559581,Scaffold_14,5559349,5559581,2,1,2,17,0.016852968124919,0.0797542537642865,0.0274451891271772,0.475517939678041,0.0084264840624595,0.0797542537642865,0.0137225945635886,0.027971643510473,0.301250945776729,2.85125376113224,0.490589498555945,NA,0.743761056075272,0.109559788197279,0.620670972718552,NA
Scaffold_03:14719536-14719592,Scaffold_03,14719536,14719592,2,1,2,15,0.0211779374043005,0.051546174064045,0.115396220075792,1.75996026014605,0.0105889687021502,0.051546174064045,0.057698110037896,0.117330684009737,0.0902489301202019,0.439323903197969,0.491756359599061,NA,0.914196029865561,0.517505242502739,0.621073087319851,NA
Scaffold_10:49845656-49845863,Scaffold_10,49845656,49845863,2,1,2,18,0.016218094081489,0.0148669917176485,0.025553484150365,0.470745837707477,0.00810904704074448,0.0148669917176485,0.0127767420751825,0.0261525465393043,0.310067206210971,0.5684720489955,0.488546767557817,NA,0.737237199634732,0.460616879799962,0.621420051189725,NA
Scaffold_18:6599079-6599359,Scaffold_18,6599079,6599359,2,1,2,17,0.215053663198557,0.0269825079310934,0.188435458237685,3.27529846362925,0.107526831599278,0.0269825079310934,0.0942177291188426,0.192664615507603,0.558103683522703,0.140049110003952,0.489024561519053,NA,0.582430252056483,0.712859057102989,0.62159004190866,NA
Scaffold_02:25355212-25355490,Scaffold_02,25355212,25355490,2,1,2,15,0.122780830999544,0.0388200522277328,0.0750669820803793,1.14733383704613,0.061390415499772,0.0388200522277328,0.0375334910401897,0.0764889224697418,0.802605312214424,0.50752515494109,0.490704925998108,NA,0.466499870949469,0.487146608410747,0.621686265171627,NA
Scaffold_14:41136195-41137183,Scaffold_14,41136195,41137183,2,1,2,18,0.174773461625787,0.0802973368928374,0.0856314215437976,1.59729738907399,0.0873867308128937,0.0802973368928374,0.0428157107718988,0.0887387438374439,0.984764118060687,0.90487349065849,0.482491738336197,NA,0.392773609398365,0.354077645365005,0.62500044708187,NA
Scaffold_14:3377721-3378148,Scaffold_14,3377721,3378148,2,1,2,18,0.175050113423257,0.0221711395455688,0.0533606718768965,0.999839654662962,0.0875250567116287,0.0221711395455688,0.0266803359384482,0.0555466474812757,1.57570367754656,0.399144512781666,0.480323064455725,NA,0.234098764314982,0.535473644298958,0.62628837443829,NA
Scaffold_08:2644666-2644786,Scaffold_08,2644666,2644786,2,1,2,18,0.0206783405859351,0.00123976334948573,0.021619336086718,0.40747845291154,0.0103391702929675,0.00123976334948573,0.010809668043359,0.0226376918284189,0.456723696538175,0.0547654486545027,0.477507518226251,NA,0.640495796148182,0.817610346913716,0.62796486653574,NA
Scaffold_09:37624704-37624840,Scaffold_09,37624704,37624840,2,1,2,18,0.0134774119192806,0.0123601186165635,0.0243134112947739,0.458663272140496,0.0067387059596403,0.0123601186165635,0.012156705647387,0.0254812928966942,0.26445698760107,0.485066384452064,0.477083548965606,NA,0.770553612549153,0.495032747809112,0.628217746972149,NA
Scaffold_16:30135048-30135257,Scaffold_16,30135048,30135257,2,1,2,15,0.317800548834825,0.00743578293219702,0.149476998903786,2.35808777472477,0.158900274417412,0.00743578293219702,0.074738499451893,0.157205851648318,1.0107783695793,0.047299657450611,0.475418050080534,NA,0.387426985060496,0.830761205245505,0.630679259207619,NA
Scaffold_06:45790962-45791251,Scaffold_06,45790962,45791251,2,1,2,18,0.220700150915035,0.0127235441138248,0.132156185120101,2.5169330692555,0.110350075457517,0.0127235441138248,0.0660780925600506,0.139829614958639,0.7891752794296,0.0909931999568786,0.472561499790987,NA,0.469318465134819,0.766375573560134,0.630922016598624,NA
Scaffold_01:25485795-25485826,Scaffold_01,25485795,25485826,2,1,2,15,0.0237878791337232,0.0266896609489328,0.0406201626841207,0.644861252597366,0.0118939395668616,0.0266896609489328,0.0203100813420604,0.0429907501731577,0.276662759290203,0.620823336216103,0.472429098358498,NA,0.762096525216342,0.443015433013959,0.63245478611844,NA
Scaffold_13:39478587-39478871,Scaffold_13,39478587,39478871,2,1,2,14,0.155274412125977,0.0183580092175287,0.0707908947296131,1.04873876196729,0.0776372060629886,0.0183580092175287,0.0353954473648066,0.0749099115690919,1.03640765870323,0.245067826579884,0.472506863556502,NA,0.38041056333579,0.628248360849501,0.633026690650232,NA
Scaffold_11:23690745-23691559,Scaffold_11,23690745,23691559,2,1,2,18,0.0229187559991865,0.534127392082173,0.0739397919066252,1.42003337439032,0.0114593779995932,0.534127392082173,0.0369698959533126,0.0788907430216844,0.145256307149287,6.77046978674493,0.468621469861817,NA,0.865804124437687,0.0180229421873437,0.633288774976145,NA
Scaffold_12:43831126-43831252,Scaffold_12,43831126,43831252,2,1,2,15,0.206594665325904,0.247215828047771,0.116741840392121,1.86158257432171,0.103297332662952,0.247215828047771,0.0583709201960603,0.12410550495478,0.832334816256455,1.99198116262327,0.470333046203942,NA,0.454160259733916,0.178539118369501,0.633703283311333,NA
Scaffold_02:39599181-39599295,Scaffold_02,39599181,39599295,2,1,2,18,0.118432524518356,0.0409903205406691,0.0242433050183646,0.466824169038354,0.059216262259178,0.0409903205406691,0.0121216525091823,0.0259346760576864,2.28328520963453,1.58052178671885,0.467391706849169,NA,0.130696058601386,0.224753946649074,0.634029506862307,NA
Scaffold_14:13444425-13444507,Scaffold_14,13444425,13444507,2,1,2,16,0.507162281978655,0.0210312387026791,0.0514876615128886,0.878650729069057,0.253581140989327,0.0210312387026791,0.0257438307564443,0.0549156705668161,4.61764626329736,0.38297335688709,0.468788425794086,NA,0.0261151854283168,0.544727156624543,0.63408814133266,NA
Scaffold_02:50891602-50891768,Scaffold_02,50891602,50891768,2,1,2,18,0.0685927999103076,0.0329654912642635,0.0444316244869936,0.856811799936068,0.0342963999551538,0.0329654912642635,0.0222158122434968,0.0476006555520038,0.72050268126423,0.692542799715199,0.466712317002148,NA,0.500016188639507,0.416205605984207,0.634439141361608,NA
Scaffold_06:13917764-13917785,Scaffold_06,13917764,13917785,2,1,2,18,0.49937065314343,0.00123164540834041,0.16859130636688,3.25660576596602,0.249685326571715,0.00123164540834041,0.08429565318344,0.180922542553668,1.38006753081999,0.00680758401333577,0.465921227911304,NA,0.276936994275225,0.935153286021482,0.634916494928094,NA
Scaffold_10:18804554-18804887,Scaffold_10,18804554,18804887,2,1,2,18,0.0024578558444758,0.0737881926683791,0.073052079737659,1.41472168042113,0.0012289279222379,0.0737881926683791,0.0365260398688295,0.0785956489122849,0.0156360808676498,0.93883304851556,0.464733612793167,NA,0.984498884499623,0.345418362094726,0.635633866939363,NA
Scaffold_03:28868040-28868507,Scaffold_03,28868040,28868507,2,1,2,17,0.0243133419500782,0.110368704880282,0.147562773100717,2.70294247867236,0.0121566709750391,0.110368704880282,0.0737813865503583,0.158996616392492,0.0764586772402107,0.694157570044326,0.464043752781663,NA,0.926707916834587,0.416306458967417,0.636468836005524,NA
Scaffold_12:32414562-32414834,Scaffold_12,32414562,32414834,2,1,2,18,0.0207927385976207,0.000214085527368366,0.00362048858248802,0.0706309443509705,0.0103963692988103,0.000214085527368366,0.00181024429124401,0.0039239413528317,2.64947112201558,0.0545587989519446,0.461333166954102,NA,0.0980452826143902,0.817948227198727,0.637692872353395,NA
Scaffold_01:44692279-44692547,Scaffold_01,44692279,44692547,2,1,2,18,0.0344576620903704,6.23210494762177e-06,0.0175951389765428,0.345059990227571,0.0172288310451852,6.23210494762177e-06,0.0087975694882714,0.0191699994570873,0.898739255770589,0.000325096772254614,0.458923825635211,NA,0.42458399949531,0.985812927894779,0.639156239153288,NA
Scaffold_07:33281393-33281682,Scaffold_07,33281393,33281682,2,1,2,18,0.000523462761479703,0.00189200087432726,0.00282382032685574,0.0555136797230546,0.000261731380739852,0.00189200087432726,0.00141191016342787,0.00308409331794748,0.0848649355766052,0.613470696012021,0.457803969552881,NA,0.919001688906174,0.443668134979539,0.639837678406179,NA
Scaffold_05:3977993-3978142,Scaffold_05,3977993,3978142,2,1,2,17,0.0961807178699508,0.0397955852083765,0.0452317650123256,0.843090570088826,0.0480903589349754,0.0397955852083765,0.0226158825061628,0.0495935629464016,0.969689533840294,0.802434486334158,0.456024555658665,NA,0.399215203085327,0.382875732417686,0.641329216962424,NA
Scaffold_12:8199922-8200012,Scaffold_12,8199922,8200012,2,1,2,16,0.171645869983038,0.0125248625327706,0.0419368149588189,0.735132710316144,0.0858229349915191,0.0125248625327706,0.0209684074794094,0.045945794394759,1.86791709931364,0.272600848407558,0.45637272694106,NA,0.186601855306521,0.608745724965366,0.641574303090624,NA
Scaffold_10:14917160-14917379,Scaffold_10,14917160,14917379,2,1,2,16,0.0986645695671658,0.0225932740956629,0.0263096571016707,0.461751049952621,0.0493322847835829,0.0225932740956629,0.0131548285508353,0.0288594406220388,1.70939850947457,0.782872904279695,0.455824100096713,NA,0.212413093535306,0.389367307259284,0.641907389325287,NA
Scaffold_11:31846213-31846328,Scaffold_11,31846213,31846328,2,1,2,14,0.00853463222372061,0.0524255996777156,0.0610560091413916,0.942150362995247,0.00426731611186031,0.0524255996777156,0.0305280045706958,0.0672964544996605,0.0634107122520375,0.779024691085026,0.453634664673899,NA,0.938825900372253,0.392342970256986,0.644331797710384,NA
Scaffold_05:46424423-46424548,Scaffold_05,46424423,46424548,2,1,2,18,0.00512301199728822,0.00662742156055369,0.00632528289049727,0.12697691498412,0.00256150599864411,0.00662742156055369,0.00316264144524863,0.00705427305467334,0.363114098191472,0.93949036409402,0.448329887535816,NA,0.700486457813538,0.34525375570392,0.6456351269995,NA
Scaffold_14:31201687-31201910,Scaffold_14,31201687,31201910,2,1,2,18,0.141462114889451,0.000624869281876417,0.0675586274060643,1.35972842719608,0.0707310574447256,0.000624869281876417,0.0337793137030321,0.07554046817756,0.936333321081228,0.00827198052847176,0.447168445178721,NA,0.410343179221938,0.928536467154995,0.646349852439401,NA
Scaffold_14:24417017-24417201,Scaffold_14,24417017,24417201,2,1,2,18,0.314294617076202,0.0678615879539042,0.0825228168147275,1.66557369855519,0.157147308538101,0.0678615879539042,0.0412614084073638,0.0925318721419551,1.69830464790573,0.733386090468334,0.44591563374038,NA,0.211031816639347,0.403044969296109,0.647121790088614,NA
Scaffold_17:19663078-19663115,Scaffold_17,19663078,19663115,2,1,2,18,0.20758599676271,0.119489833915123,0.062318564040208,1.26096725755987,0.103792998381355,0.119489833915123,0.031159282020104,0.0700537365311037,1.48161973252164,1.70568823066376,0.444791149809252,NA,0.253703809125679,0.207990450918526,0.647815529331906,NA
Scaffold_07:33751580-33751853,Scaffold_07,33751580,33751853,2,1,2,18,0.0847425862429814,0.0533283923366638,0.0270698535206784,0.550303646965271,0.0423712931214907,0.0533283923366638,0.0135349267603392,0.030572424831404,1.38593171314193,1.74432982109698,0.442716821939362,NA,0.275532872379612,0.203137709209529,0.649097434631553,NA
Scaffold_02:6896670-6896843,Scaffold_02,6896670,6896843,2,1,2,18,0.00523621991905237,0.00525560221991635,0.00548362523923147,0.112173487545557,0.00261810995952619,0.00525560221991635,0.00274181261961573,0.00623186041919762,0.420116912673612,0.843344020306705,0.439966949704043,NA,0.663248000557848,0.370584531132193,0.650801163708082,NA
Scaffold_06:15174842-15175684,Scaffold_06,15174842,15175684,2,1,2,18,0.155369655861936,0.000208039574968243,0.031542728893191,0.647335392310574,0.0776848279309682,0.000208039574968243,0.0157713644465955,0.0359630773505874,2.16012737657722,0.00578481015237269,0.438543239580076,NA,0.14426474809225,0.940211992235854,0.651685198755692,NA
